brand_name,model_name,variant_name,variant_url,status_code,ok
Mahindra,Armada,Grand 2WD,https://www.carwale.com/mahindra-cars/armada/grand-2wd/,200,True
Mahindra,Armada,Grand 4WD,https://www.carwale.com/mahindra-cars/armada/grand-4wd/,200,True
Mahindra,Armada,Std,https://www.carwale.com/mahindra-cars/armada/std/,200,True
Mahindra,Voyager,AC,https://www.carwale.com/mahindra-cars/voyager/ac/,200,True
Mahindra,Voyager,Std,https://www.carwale.com/mahindra-cars/voyager/std/,200,True
Mahindra,Tuv300,T10,https://www.carwale.com/mahindra-cars/tuv300/t10/,200,True
Mahindra,Tuv300,T10 (O),https://www.carwale.com/mahindra-cars/tuv300/t10-o/,200,True
Mahindra,Tuv300,T10 (O) Dual Tone,https://www.carwale.com/mahindra-cars/tuv300/t10-o-dual-tone/,200,True
Mahindra,Tuv300,T10 Dual Tone,https://www.carwale.com/mahindra-cars/tuv300/t10-dual-tone/,200,True
Mahindra,Tuv300,T4 Plus,https://www.carwale.com/mahindra-cars/tuv300/t4-plus/,200,True
Mahindra,Tuv300,T6 Plus,https://www.carwale.com/mahindra-cars/tuv300/t6-plus/,200,True
Mahindra,Tuv300,T8,https://www.carwale.com/mahindra-cars/tuv300/t8/,200,True
Mahindra,Nuvosport,N4,https://www.carwale.com/mahindra-cars/nuvosport/n4/,200,True
Mahindra,Nuvosport,N4 Plus,https://www.carwale.com/mahindra-cars/nuvosport/n4-plus/,200,True
Mahindra,Nuvosport,N6,https://www.carwale.com/mahindra-cars/nuvosport/n6/,200,True
Mahindra,Nuvosport,N6 AMT,https://www.carwale.com/mahindra-cars/nuvosport/n6-amt/,200,True
Mahindra,Nuvosport,N8,https://www.carwale.com/mahindra-cars/nuvosport/n8/,200,True
Mahindra,Nuvosport,N8 AMT,https://www.carwale.com/mahindra-cars/nuvosport/n8-amt/,200,True
Mahindra,E2O Plus,P4,https://www.carwale.com/mahindra-cars/e2o-plus/p4/,200,True
Mahindra,E2O Plus,P6,https://www.carwale.com/mahindra-cars/e2o-plus/p6/,200,True
Mahindra,E2O Plus,P8,https://www.carwale.com/mahindra-cars/e2o-plus/p8/,200,True
Mahindra,Kuv100 Nxt,K2 6 STR,https://www.carwale.com/mahindra-cars/kuv100-nxt/k2-6-str/,200,True
Mahindra,Kuv100 Nxt,K2 D 6 STR,https://www.carwale.com/mahindra-cars/kuv100-nxt/k2-d-6-str/,200,True
Mahindra,Kuv100 Nxt,K2 Plus 6 STR,https://www.carwale.com/mahindra-cars/kuv100-nxt/k2-plus-6-str/,200,True
Mahindra,Kuv100 Nxt,K2 Plus 6 STR [2017-2020],https://www.carwale.com/mahindra-cars/kuv100-nxt/k2-plus-6-str-2017-2020/,200,True
Mahindra,Kuv100 Nxt,K2 Plus D 6 STR,https://www.carwale.com/mahindra-cars/kuv100-nxt/k2-plus-d-6-str/,200,True
Mahindra,Kuv100 Nxt,K4 Plus 5 STR,https://www.carwale.com/mahindra-cars/kuv100-nxt/k4-plus-5-str/,200,True
Mahindra,Kuv100 Nxt,K4 Plus 6 STR,https://www.carwale.com/mahindra-cars/kuv100-nxt/k4-plus-6-str/,200,True
Mahindra,Kuv100 Nxt,K4 Plus 6 STR [2017-2020],https://www.carwale.com/mahindra-cars/kuv100-nxt/k4-plus-6-str-2017-2020/,200,True
Mahindra,Kuv100 Nxt,K4 Plus D 5 STR,https://www.carwale.com/mahindra-cars/kuv100-nxt/k4-plus-d-5-str/,200,True
Mahindra,Kuv100 Nxt,K4 Plus D 6 STR,https://www.carwale.com/mahindra-cars/kuv100-nxt/k4-plus-d-6-str/,200,True
Mahindra,Kuv100 Nxt,K6 Plus 5 STR,https://www.carwale.com/mahindra-cars/kuv100-nxt/k6-plus-5-str/,200,True
Mahindra,Kuv100 Nxt,K6 Plus 6 STR,https://www.carwale.com/mahindra-cars/kuv100-nxt/k6-plus-6-str/,200,True
Mahindra,Kuv100 Nxt,K6 Plus 6 STR [2017-2020],https://www.carwale.com/mahindra-cars/kuv100-nxt/k6-plus-6-str-2017-2020/,200,True
Mahindra,Kuv100 Nxt,K6 Plus D 5 STR,https://www.carwale.com/mahindra-cars/kuv100-nxt/k6-plus-d-5-str/,200,True
Mahindra,Kuv100 Nxt,K6 Plus D 6 STR,https://www.carwale.com/mahindra-cars/kuv100-nxt/k6-plus-d-6-str/,200,True
Mahindra,Kuv100 Nxt,K8 5 STR,https://www.carwale.com/mahindra-cars/kuv100-nxt/k8-5-str/,200,True
Mahindra,Kuv100 Nxt,K8 6 STR,https://www.carwale.com/mahindra-cars/kuv100-nxt/k8-6-str/,200,True
Mahindra,Kuv100 Nxt,K8 6 STR Dual Tone,https://www.carwale.com/mahindra-cars/kuv100-nxt/k8-6-str-dual-tone/,200,True
Mahindra,Kuv100 Nxt,K8 6 STR Dual Tone [2017-2020],https://www.carwale.com/mahindra-cars/kuv100-nxt/k8-6-str-dual-tone-2017-2020/,200,True
Mahindra,Kuv100 Nxt,K8 6 STR [2017-2020],https://www.carwale.com/mahindra-cars/kuv100-nxt/k8-6-str-2017-2020/,200,True
Mahindra,Kuv100 Nxt,K8 D 5 STR,https://www.carwale.com/mahindra-cars/kuv100-nxt/k8-d-5-str/,200,True
Mahindra,Kuv100 Nxt,K8 D 6 STR,https://www.carwale.com/mahindra-cars/kuv100-nxt/k8-d-6-str/,200,True
Mahindra,Kuv100 Nxt,K8 D 6 STR Dual Tone,https://www.carwale.com/mahindra-cars/kuv100-nxt/k8-d-6-str-dual-tone/,200,True
Mahindra,Kuv100 Nxt,Trip 6S CNG,https://www.carwale.com/mahindra-cars/kuv100-nxt/trip-6s-cng/,200,True
Mahindra,Alturas G4,2WD AT,https://www.carwale.com/mahindra-cars/alturas-g4/2wd-at/,200,True
Mahindra,Alturas G4,2WD AT [2018-2020],https://www.carwale.com/mahindra-cars/alturas-g4/2wd-at-2018-2020/,200,True
Mahindra,Alturas G4,2WD High AT,https://www.carwale.com/mahindra-cars/alturas-g4/2wd-high-at/,200,True
Mahindra,Alturas G4,4WD AT,https://www.carwale.com/mahindra-cars/alturas-g4/4wd-at/,200,True
Mahindra,Alturas G4,4WD AT [2018-2020],https://www.carwale.com/mahindra-cars/alturas-g4/4wd-at-2018-2020/,200,True
Mahindra,Revai,AC,https://www.carwale.com/mahindra-cars/revai/ac/,200,True
Mahindra,Revai,Classe,https://www.carwale.com/mahindra-cars/revai/classe/,200,True
Mahindra,Revai,Standard,https://www.carwale.com/mahindra-cars/revai/standard/,200,True
Maruti Suzuki,Fronx,Alpha Petrol 1.0L Turbo Automatic (TC),https://www.carwale.com/maruti-suzuki-cars/fronx/alpha-petrol-10l-turbo-automatic-tc/,200,True
Maruti Suzuki,Fronx,Alpha Petrol 1.0L Turbo Automatic (TC) Dual Tone,https://www.carwale.com/maruti-suzuki-cars/fronx/alpha-petrol-10l-turbo-automatic-tc-dual-tone/,200,True
Maruti Suzuki,Fronx,Alpha Petrol 1.0L Turbo Manual,https://www.carwale.com/maruti-suzuki-cars/fronx/alpha-petrol-10l-turbo-manual/,200,True
Maruti Suzuki,Fronx,Alpha Petrol 1.0L Turbo Manual Dual Tone,https://www.carwale.com/maruti-suzuki-cars/fronx/alpha-petrol-10l-turbo-manual-dual-tone/,200,True
Maruti Suzuki,Fronx,Delta 1.2 CNG [2023-2025],https://www.carwale.com/maruti-suzuki-cars/fronx/delta-12-cng-2023-2025/,200,True
Maruti Suzuki,Fronx,Delta CNG 1.2L Manual,https://www.carwale.com/maruti-suzuki-cars/fronx/delta-cng-12l-manual/,200,True
Maruti Suzuki,Fronx,Delta Petrol 1.2L Automatic (AMT),https://www.carwale.com/maruti-suzuki-cars/fronx/delta-petrol-12l-automatic-amt/,200,True
Maruti Suzuki,Fronx,Delta Petrol 1.2L Manual,https://www.carwale.com/maruti-suzuki-cars/fronx/delta-petrol-12l-manual/,200,True
Maruti Suzuki,Fronx,Delta Plus 1.2L AGS [2023-2025],https://www.carwale.com/maruti-suzuki-cars/fronx/delta-plus-12l-ags-2023-2025/,200,True
Maruti Suzuki,Fronx,Delta Plus 1.2L MT [2023-2025],https://www.carwale.com/maruti-suzuki-cars/fronx/delta-plus-12l-mt-2023-2025/,200,True
Maruti Suzuki,Fronx,Delta Plus Petrol 1.0L Turbo Manual,https://www.carwale.com/maruti-suzuki-cars/fronx/delta-plus-petrol-10l-turbo-manual/,200,True
Maruti Suzuki,Fronx,Delta Plus Petrol 1.2L Automatic (AMT),https://www.carwale.com/maruti-suzuki-cars/fronx/delta-plus-petrol-12l-automatic-amt/,200,True
Maruti Suzuki,Fronx,Delta Plus Petrol 1.2L Manual,https://www.carwale.com/maruti-suzuki-cars/fronx/delta-plus-petrol-12l-manual/,200,True
Maruti Suzuki,Fronx,Sigma 1.2L MT [2023-2025],https://www.carwale.com/maruti-suzuki-cars/fronx/sigma-12l-mt-2023-2025/,200,True
Maruti Suzuki,Fronx,Sigma CNG 1.2L Manual,https://www.carwale.com/maruti-suzuki-cars/fronx/sigma-cng-12l-manual/,200,True
Maruti Suzuki,Fronx,Sigma Petrol 1.2L Manual,https://www.carwale.com/maruti-suzuki-cars/fronx/sigma-petrol-12l-manual/,200,True
Maruti Suzuki,Fronx,Zeta Petrol 1.0L Turbo Automatic (TC),https://www.carwale.com/maruti-suzuki-cars/fronx/zeta-petrol-10l-turbo-automatic-tc/,200,True
Maruti Suzuki,Fronx,Zeta Petrol 1.0L Turbo Manual,https://www.carwale.com/maruti-suzuki-cars/fronx/zeta-petrol-10l-turbo-manual/,200,True
Maruti Suzuki,Baleno,Alpha (O) 1.2 AT,https://www.carwale.com/maruti-suzuki-cars/baleno/alpha-o-12-at/,200,True
Maruti Suzuki,Baleno,Alpha Petrol Automatic (AMT),https://www.carwale.com/maruti-suzuki-cars/baleno/alpha-petrol-automatic-amt/,200,True
Maruti Suzuki,Baleno,Alpha Petrol Manual,https://www.carwale.com/maruti-suzuki-cars/baleno/alpha-petrol-manual/,200,True
Maruti Suzuki,Baleno,Delta CNG Manual,https://www.carwale.com/maruti-suzuki-cars/baleno/delta-cng-manual/,200,True
Maruti Suzuki,Baleno,Delta MT [2023-2025],https://www.carwale.com/maruti-suzuki-cars/baleno/delta-mt-2023-2025/,200,True
Maruti Suzuki,Baleno,Delta Petrol Automatic (AMT),https://www.carwale.com/maruti-suzuki-cars/baleno/delta-petrol-automatic-amt/,200,True
Maruti Suzuki,Baleno,Delta Petrol Manual,https://www.carwale.com/maruti-suzuki-cars/baleno/delta-petrol-manual/,200,True
Maruti Suzuki,Baleno,Sigma MT [2023-2025],https://www.carwale.com/maruti-suzuki-cars/baleno/sigma-mt-2023-2025/,200,True
Maruti Suzuki,Baleno,Sigma Petrol Manual,https://www.carwale.com/maruti-suzuki-cars/baleno/sigma-petrol-manual/,200,True
Maruti Suzuki,Baleno,Zeta AGS [2022-2023],https://www.carwale.com/maruti-suzuki-cars/baleno/zeta-ags-2022-2023/,200,True
Maruti Suzuki,Baleno,Zeta CNG Manual,https://www.carwale.com/maruti-suzuki-cars/baleno/zeta-cng-manual/,200,True
Maruti Suzuki,Baleno,Zeta Petrol Automatic (AMT),https://www.carwale.com/maruti-suzuki-cars/baleno/zeta-petrol-automatic-amt/,200,True
Maruti Suzuki,Baleno,Zeta Petrol Manual,https://www.carwale.com/maruti-suzuki-cars/baleno/zeta-petrol-manual/,200,True
Maruti Suzuki,Swift,LXi Petrol Manual,https://www.carwale.com/maruti-suzuki-cars/swift/lxi-petrol-manual/,200,True
Maruti Suzuki,Swift,VXi (O) CNG Manual,https://www.carwale.com/maruti-suzuki-cars/swift/vxi-o-cng-manual/,200,True
Maruti Suzuki,Swift,VXi (O) Petrol Automatic,https://www.carwale.com/maruti-suzuki-cars/swift/vxi-o-petrol-automatic/,200,True
Maruti Suzuki,Swift,VXi (O) Petrol Manual,https://www.carwale.com/maruti-suzuki-cars/swift/vxi-o-petrol-manual/,200,True
Maruti Suzuki,Swift,VXi CNG Manual,https://www.carwale.com/maruti-suzuki-cars/swift/vxi-cng-manual/,200,True
Maruti Suzuki,Swift,VXi Petrol Automatic,https://www.carwale.com/maruti-suzuki-cars/swift/vxi-petrol-automatic/,200,True
Maruti Suzuki,Swift,VXi Petrol Manual,https://www.carwale.com/maruti-suzuki-cars/swift/vxi-petrol-manual/,200,True
Maruti Suzuki,Swift,ZXi CNG Manual,https://www.carwale.com/maruti-suzuki-cars/swift/zxi-cng-manual/,200,True
Maruti Suzuki,Swift,ZXi Petrol Automatic,https://www.carwale.com/maruti-suzuki-cars/swift/zxi-petrol-automatic/,200,True
Maruti Suzuki,Swift,ZXi Petrol Manual,https://www.carwale.com/maruti-suzuki-cars/swift/zxi-petrol-manual/,200,True
Maruti Suzuki,Swift,ZXi Plus Petrol Automatic,https://www.carwale.com/maruti-suzuki-cars/swift/zxi-plus-petrol-automatic/,200,True
Maruti Suzuki,Swift,ZXi Plus Petrol Automatic Dual Tone,https://www.carwale.com/maruti-suzuki-cars/swift/zxi-plus-petrol-automatic-dual-tone/,200,True
Maruti Suzuki,Swift,ZXi Plus Petrol Manual,https://www.carwale.com/maruti-suzuki-cars/swift/zxi-plus-petrol-manual/,200,True
Maruti Suzuki,Swift,ZXi Plus Petrol Manual Dual Tone,https://www.carwale.com/maruti-suzuki-cars/swift/zxi-plus-petrol-manual-dual-tone/,200,True
Maruti Suzuki,Dzire,LXi Petrol Manual,https://www.carwale.com/maruti-suzuki-cars/dzire/lxi-petrol-manual/,200,True
Maruti Suzuki,Dzire,VXi CNG Manual,https://www.carwale.com/maruti-suzuki-cars/dzire/vxi-cng-manual/,200,True
Maruti Suzuki,Dzire,VXi Petrol Automatic,https://www.carwale.com/maruti-suzuki-cars/dzire/vxi-petrol-automatic/,200,True
Maruti Suzuki,Dzire,VXi Petrol Manual,https://www.carwale.com/maruti-suzuki-cars/dzire/vxi-petrol-manual/,200,True
Maruti Suzuki,Dzire,ZXi CNG Manual,https://www.carwale.com/maruti-suzuki-cars/dzire/zxi-cng-manual/,200,True
Maruti Suzuki,Dzire,ZXi Petrol Automatic,https://www.carwale.com/maruti-suzuki-cars/dzire/zxi-petrol-automatic/,200,True
Maruti Suzuki,Dzire,ZXi Petrol Manual,https://www.carwale.com/maruti-suzuki-cars/dzire/zxi-petrol-manual/,200,True
Maruti Suzuki,Dzire,ZXi Plus Petrol Automatic,https://www.carwale.com/maruti-suzuki-cars/dzire/zxi-plus-petrol-automatic/,200,True
Maruti Suzuki,Dzire,ZXi Plus Petrol Manual,https://www.carwale.com/maruti-suzuki-cars/dzire/zxi-plus-petrol-manual/,200,True
Maruti Suzuki,Grand Vitara,Alpha (O) 2WD Petrol 1.5L Automatic (TC),https://www.carwale.com/maruti-suzuki-cars/grand-vitara/alpha-o-2wd-petrol-15l-automatic-tc/,200,True
Maruti Suzuki,Grand Vitara,Alpha (O) 2WD Petrol 1.5L Automatic (TC) Dual Tone,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/alpha-o-2wd-petrol-15l-automatic-tc-dual-tone/,200,True
Maruti Suzuki,Grand Vitara,Alpha (O) 2WD Petrol 1.5L Manual,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/alpha-o-2wd-petrol-15l-manual/,200,True
Maruti Suzuki,Grand Vitara,Alpha (O) 2WD Petrol 1.5L Manual Dual Tone,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/alpha-o-2wd-petrol-15l-manual-dual-tone/,200,True
Maruti Suzuki,Grand Vitara,Alpha (O) AWD Petrol 1.5L Automatic (TC),https://www.carwale.com/maruti-suzuki-cars/grand-vitara/alpha-o-awd-petrol-15l-automatic-tc/,200,True
Maruti Suzuki,Grand Vitara,Alpha (O) AWD Petrol 1.5L Automatic (TC) Dual Tone,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/alpha-o-awd-petrol-15l-automatic-tc-dual-tone/,200,True
Maruti Suzuki,Grand Vitara,Alpha 2WD Petrol 1.5L Automatic (TC),https://www.carwale.com/maruti-suzuki-cars/grand-vitara/alpha-2wd-petrol-15l-automatic-tc/,200,True
Maruti Suzuki,Grand Vitara,Alpha 2WD Petrol 1.5L Automatic (TC) Dual Tone,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/alpha-2wd-petrol-15l-automatic-tc-dual-tone/,200,True
Maruti Suzuki,Grand Vitara,Alpha 2WD Petrol 1.5L Manual,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/alpha-2wd-petrol-15l-manual/,200,True
Maruti Suzuki,Grand Vitara,Alpha 2WD Petrol 1.5L Manual Dual Tone,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/alpha-2wd-petrol-15l-manual-dual-tone/,200,True
Maruti Suzuki,Grand Vitara,Alpha AWD Petrol 1.5L Automatic (TC),https://www.carwale.com/maruti-suzuki-cars/grand-vitara/alpha-awd-petrol-15l-automatic-tc/,200,True
Maruti Suzuki,Grand Vitara,Alpha AWD Petrol 1.5L Automatic (TC) Dual Tone,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/alpha-awd-petrol-15l-automatic-tc-dual-tone/,200,True
Maruti Suzuki,Grand Vitara,Alpha Plus (O) 2WD Hybrid (Electric + Petrol) 1.5L Automatic (e-CVT),https://www.carwale.com/maruti-suzuki-cars/grand-vitara/alpha-plus-o-2wd-hybrid-electric-petrol-15l-automatic-e-cvt/,404,False
Maruti Suzuki,Grand Vitara,Alpha Plus (O) 2WD Hybrid (Electric + Petrol) 1.5L Automatic (e-CVT) Dual Tone,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/alpha-plus-o-2wd-hybrid-electric-petrol-15l-automatic-e-cvt-dual-tone/,404,False
Maruti Suzuki,Grand Vitara,Alpha Plus 2WD Hybrid (Electric + Petrol) 1.5L Automatic (e-CVT),https://www.carwale.com/maruti-suzuki-cars/grand-vitara/alpha-plus-2wd-hybrid-electric-petrol-15l-automatic-e-cvt/,404,False
Maruti Suzuki,Grand Vitara,Alpha Plus 2WD Hybrid (Electric + Petrol) 1.5L Automatic (e-CVT) Dual Tone,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/alpha-plus-2wd-hybrid-electric-petrol-15l-automatic-e-cvt-dual-tone/,404,False
Maruti Suzuki,Grand Vitara,Delta 2WD CNG 1.5L Manual,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/delta-2wd-cng-15l-manual/,200,True
Maruti Suzuki,Grand Vitara,Delta 2WD Petrol 1.5L Automatic (TC),https://www.carwale.com/maruti-suzuki-cars/grand-vitara/delta-2wd-petrol-15l-automatic-tc/,200,True
Maruti Suzuki,Grand Vitara,Delta 2WD Petrol 1.5L Manual,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/delta-2wd-petrol-15l-manual/,200,True
Maruti Suzuki,Grand Vitara,Delta Plus 2WD Hybrid (Electric + Petrol) 1.5L Automatic (e-CVT),https://www.carwale.com/maruti-suzuki-cars/grand-vitara/delta-plus-2wd-hybrid-electric-petrol-15l-automatic-e-cvt/,404,False
Maruti Suzuki,Grand Vitara,Delta Smart Hybrid [2022-2023],https://www.carwale.com/maruti-suzuki-cars/grand-vitara/delta-smart-hybrid-2022-2023/,200,True
Maruti Suzuki,Grand Vitara,Delta Smart Hybrid [2023-2025],https://www.carwale.com/maruti-suzuki-cars/grand-vitara/delta-smart-hybrid-2023-2025/,200,True
Maruti Suzuki,Grand Vitara,Phantom Blaq Edition,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/phantom-blaq-edition/,200,True
Maruti Suzuki,Grand Vitara,Sigma 2WD Petrol 1.5L Manual,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/sigma-2wd-petrol-15l-manual/,200,True
Maruti Suzuki,Grand Vitara,Sigma Smart Hybrid [2022-2023],https://www.carwale.com/maruti-suzuki-cars/grand-vitara/sigma-smart-hybrid-2022-2023/,200,True
Maruti Suzuki,Grand Vitara,Sigma Smart Hybrid [2023-2025],https://www.carwale.com/maruti-suzuki-cars/grand-vitara/sigma-smart-hybrid-2023-2025/,200,True
Maruti Suzuki,Grand Vitara,Zeta (O) 2WD Petrol 1.5L Automatic (TC),https://www.carwale.com/maruti-suzuki-cars/grand-vitara/zeta-o-2wd-petrol-15l-automatic-tc/,200,True
Maruti Suzuki,Grand Vitara,Zeta (O) 2WD Petrol 1.5L Automatic (TC) Dual Tone,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/zeta-o-2wd-petrol-15l-automatic-tc-dual-tone/,200,True
Maruti Suzuki,Grand Vitara,Zeta (O) 2WD Petrol 1.5L Manual,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/zeta-o-2wd-petrol-15l-manual/,200,True
Maruti Suzuki,Grand Vitara,Zeta (O) 2WD Petrol 1.5L Manual Dual Tone,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/zeta-o-2wd-petrol-15l-manual-dual-tone/,200,True
Maruti Suzuki,Grand Vitara,Zeta 2WD CNG 1.5L Manual,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/zeta-2wd-cng-15l-manual/,200,True
Maruti Suzuki,Grand Vitara,Zeta 2WD Petrol 1.5L Automatic (TC),https://www.carwale.com/maruti-suzuki-cars/grand-vitara/zeta-2wd-petrol-15l-automatic-tc/,200,True
Maruti Suzuki,Grand Vitara,Zeta 2WD Petrol 1.5L Automatic (TC) Dual Tone,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/zeta-2wd-petrol-15l-automatic-tc-dual-tone/,200,True
Maruti Suzuki,Grand Vitara,Zeta 2WD Petrol 1.5L Manual,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/zeta-2wd-petrol-15l-manual/,200,True
Maruti Suzuki,Grand Vitara,Zeta 2WD Petrol 1.5L Manual Dual Tone,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/zeta-2wd-petrol-15l-manual-dual-tone/,200,True
Maruti Suzuki,Grand Vitara,Zeta Plus (O) 2WD Hybrid (Electric + Petrol) 1.5L Automatic (e-CVT),https://www.carwale.com/maruti-suzuki-cars/grand-vitara/zeta-plus-o-2wd-hybrid-electric-petrol-15l-automatic-e-cvt/,404,False
Maruti Suzuki,Grand Vitara,Zeta Plus (O) 2WD Hybrid (Electric + Petrol) 1.5L Automatic (e-CVT) Dual Tone,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/zeta-plus-o-2wd-hybrid-electric-petrol-15l-automatic-e-cvt-dual-tone/,404,False
Maruti Suzuki,Grand Vitara,Zeta Plus 2WD Hybrid (Electric + Petrol) 1.5L Automatic (e-CVT),https://www.carwale.com/maruti-suzuki-cars/grand-vitara/zeta-plus-2wd-hybrid-electric-petrol-15l-automatic-e-cvt/,404,False
Maruti Suzuki,Grand Vitara,Zeta Plus 2WD Hybrid (Electric + Petrol) 1.5L Automatic (e-CVT) Dual Tone,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/zeta-plus-2wd-hybrid-electric-petrol-15l-automatic-e-cvt-dual-tone/,404,False
Maruti Suzuki,Grand Vitara,Zeta Smart Hybrid AT [2023-2025],https://www.carwale.com/maruti-suzuki-cars/grand-vitara/zeta-smart-hybrid-at-2023-2025/,200,True
Maruti Suzuki,Brezza, LXi CNG Manual,https://www.carwale.com/maruti-suzuki-cars/brezza/lxi-cng-manual/,200,True
Maruti Suzuki,Brezza, LXi Petrol Manual Smart Hybrid,https://www.carwale.com/maruti-suzuki-cars/brezza/lxi-petrol-manual-smart-hybrid/,200,True
Maruti Suzuki,Brezza,LXi [2023-2025],https://www.carwale.com/maruti-suzuki-cars/brezza/lxi-2023-2025/,200,True
Maruti Suzuki,Brezza,VXi CNG Manual,https://www.carwale.com/maruti-suzuki-cars/brezza/vxi-cng-manual/,200,True
Maruti Suzuki,Brezza,VXi Petrol Automatic Smart Hybrid,https://www.carwale.com/maruti-suzuki-cars/brezza/vxi-petrol-automatic-smart-hybrid/,200,True
Maruti Suzuki,Brezza,VXi Petrol Manual,https://www.carwale.com/maruti-suzuki-cars/brezza/vxi-petrol-manual/,200,True
Maruti Suzuki,Brezza,VXi Petrol Manual Smart Hybrid,https://www.carwale.com/maruti-suzuki-cars/brezza/vxi-petrol-manual-smart-hybrid/,200,True
Maruti Suzuki,Brezza,VXi [2022-2023],https://www.carwale.com/maruti-suzuki-cars/brezza/vxi-2022-2023/,200,True
Maruti Suzuki,Brezza,Vxi AT [2023-2025],https://www.carwale.com/maruti-suzuki-cars/brezza/vxi-at-2023-2025/,200,True
Maruti Suzuki,Brezza,ZXi CNG Manual,https://www.carwale.com/maruti-suzuki-cars/brezza/zxi-cng-manual/,200,True
Maruti Suzuki,Brezza,ZXi CNG Manual Dual Tone,https://www.carwale.com/maruti-suzuki-cars/brezza/zxi-cng-manual-dual-tone/,200,True
Maruti Suzuki,Brezza,ZXi Petrol Automatic Dual Tone Smart Hybrid,https://www.carwale.com/maruti-suzuki-cars/brezza/zxi-petrol-automatic-dual-tone-smart-hybrid/,200,True
Maruti Suzuki,Brezza,ZXi Petrol Automatic Smart Hybrid,https://www.carwale.com/maruti-suzuki-cars/brezza/zxi-petrol-automatic-smart-hybrid/,200,True
Maruti Suzuki,Brezza,ZXi Petrol Manual Dual Tone Smart Hybrid,https://www.carwale.com/maruti-suzuki-cars/brezza/zxi-petrol-manual-dual-tone-smart-hybrid/,200,True
Maruti Suzuki,Brezza,ZXi Petrol Manual Smart Hybrid,https://www.carwale.com/maruti-suzuki-cars/brezza/zxi-petrol-manual-smart-hybrid/,200,True
Maruti Suzuki,Brezza,ZXi S-CNG [2023],https://www.carwale.com/maruti-suzuki-cars/brezza/zxi-s-cng-2023/,200,True
Maruti Suzuki,Brezza,Zxi Plus Petrol Automatic Dual Tone Smart Hybrid,https://www.carwale.com/maruti-suzuki-cars/brezza/zxi-plus-petrol-automatic-dual-tone-smart-hybrid/,200,True
Maruti Suzuki,Brezza,Zxi Plus Petrol Automatic Smart Hybrid,https://www.carwale.com/maruti-suzuki-cars/brezza/zxi-plus-petrol-automatic-smart-hybrid/,200,True
Maruti Suzuki,Brezza,Zxi Plus Petrol Manual Dual Tone Smart Hybrid,https://www.carwale.com/maruti-suzuki-cars/brezza/zxi-plus-petrol-manual-dual-tone-smart-hybrid/,200,True
Maruti Suzuki,Brezza,Zxi Plus Petrol Manual Smart Hybrid,https://www.carwale.com/maruti-suzuki-cars/brezza/zxi-plus-petrol-manual-smart-hybrid/,200,True
Maruti Suzuki,Victoris,LXi 2WD CNG 1.5L Manual,https://www.carwale.com/maruti-suzuki-cars/victoris/lxi-2wd-cng-15l-manual/,200,True
Maruti Suzuki,Victoris,LXi 2WD Petrol 1.5L Manual,https://www.carwale.com/maruti-suzuki-cars/victoris/lxi-2wd-petrol-15l-manual/,200,True
Maruti Suzuki,Victoris,VXi 2WD CNG 1.5L Manual,https://www.carwale.com/maruti-suzuki-cars/victoris/vxi-2wd-cng-15l-manual/,200,True
Maruti Suzuki,Victoris,VXi 2WD Hybrid (Electric + Petrol) 1.5L Automatic (e-CVT),https://www.carwale.com/maruti-suzuki-cars/victoris/vxi-2wd-hybrid-electric-petrol-15l-automatic-e-cvt/,404,False
Maruti Suzuki,Victoris,VXi 2WD Petrol 1.5L Automatic (TC),https://www.carwale.com/maruti-suzuki-cars/victoris/vxi-2wd-petrol-15l-automatic-tc/,200,True
Maruti Suzuki,Victoris,VXi 2WD Petrol 1.5L Manual,https://www.carwale.com/maruti-suzuki-cars/victoris/vxi-2wd-petrol-15l-manual/,200,True
Maruti Suzuki,Victoris,ZXi (O) 2WD Hybrid (Electric + Petrol) 1.5L Automatic (e-CVT),https://www.carwale.com/maruti-suzuki-cars/victoris/zxi-o-2wd-hybrid-electric-petrol-15l-automatic-e-cvt/,404,False
