brand_name,model_name,variant_name,guessed_url,model_url
Kia,Seltos,HTX Petrol 1.5L Turbo Automatic (DCT),https://www.carwale.com/kia-cars/seltos/htx-petrol-1-5l-turbo-automatic-dct/,https://www.carwale.com/kia-cars/seltos/
Kia,Seltos,X-Line (A) Diesel 1.5L Turbo Automatic (TC),https://www.carwale.com/kia-cars/seltos/x-line-a-diesel-1-5l-turbo-automatic-tc/,https://www.carwale.com/kia-cars/seltos/
Kia,Seltos,X-Line (A) Petrol 1.5L Automatic (CVT),https://www.carwale.com/kia-cars/seltos/x-line-a-petrol-1-5l-automatic-cvt/,https://www.carwale.com/kia-cars/seltos/
Kia,Seltos,X-Line (A) Petrol 1.5L Turbo Automatic (DCT),https://www.carwale.com/kia-cars/seltos/x-line-a-petrol-1-5l-turbo-automatic-dct/,https://www.carwale.com/kia-cars/seltos/
Kia,Seltos,X-Line (O) Diesel 1.5L Turbo Automatic (TC),https://www.carwale.com/kia-cars/seltos/x-line-o-diesel-1-5l-turbo-automatic-tc/,https://www.carwale.com/kia-cars/seltos/
Kia,Seltos,X-Line (O) Petrol 1.5L Turbo Automatic (DCT),https://www.carwale.com/kia-cars/seltos/x-line-o-petrol-1-5l-turbo-automatic-dct/,https://www.carwale.com/kia-cars/seltos/
Kia,Seltos,X-Line Diesel 1.5L Turbo Automatic (TC),https://www.carwale.com/kia-cars/seltos/x-line-diesel-1-5l-turbo-automatic-tc/,https://www.carwale.com/kia-cars/seltos/
Kia,Seltos,X-Line Petrol 1.5L Automatic (CVT),https://www.carwale.com/kia-cars/seltos/x-line-petrol-1-5l-automatic-cvt/,https://www.carwale.com/kia-cars/seltos/
Kia,Seltos,X-Line Petrol 1.5L Turbo Automatic (DCT),https://www.carwale.com/kia-cars/seltos/x-line-petrol-1-5l-turbo-automatic-dct/,https://www.carwale.com/kia-cars/seltos/
Kia,Sonet,GTX Plus Diesel 1.5L Turbo Automatic (TC),https://www.carwale.com/kia-cars/sonet/gtx-plus-diesel-1-5l-turbo-automatic-tc/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,GTX Plus Diesel 1.5L Turbo Automatic (TC) Dual Tone,https://www.carwale.com/kia-cars/sonet/gtx-plus-diesel-1-5l-turbo-automatic-tc-dual-tone/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,GTX Plus Petrol 1.0L Turbo Automatic (DCT),https://www.carwale.com/kia-cars/sonet/gtx-plus-petrol-1-0l-turbo-automatic-dct/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,GTX Plus Petrol 1.0L Turbo Automatic (DCT) Dual Tone,https://www.carwale.com/kia-cars/sonet/gtx-plus-petrol-1-0l-turbo-automatic-dct-dual-tone/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,Gravity 1.5 Diesel MT,https://www.carwale.com/kia-cars/sonet/gravity-1-5-diesel-mt/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTE (O) Diesel 1.5L Turbo 6 Speed Manual,https://www.carwale.com/kia-cars/sonet/hte-o-diesel-1-5l-turbo-6-speed-manual/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTE (O) Diesel 1.5L Turbo Automatic (TC),https://www.carwale.com/kia-cars/sonet/hte-o-diesel-1-5l-turbo-automatic-tc/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTE (O) Petrol 1.2L 5 Speed Manual,https://www.carwale.com/kia-cars/sonet/hte-o-petrol-1-2l-5-speed-manual/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTE Petrol 1.2L 5 Speed Manual,https://www.carwale.com/kia-cars/sonet/hte-petrol-1-2l-5-speed-manual/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTK (O) Diesel 1.5L Turbo 6 Speed Manual,https://www.carwale.com/kia-cars/sonet/htk-o-diesel-1-5l-turbo-6-speed-manual/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTK (O) Diesel 1.5L Turbo Automatic (TC),https://www.carwale.com/kia-cars/sonet/htk-o-diesel-1-5l-turbo-automatic-tc/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTK (O) Petrol 1.0L Turbo Automatic (DCT),https://www.carwale.com/kia-cars/sonet/htk-o-petrol-1-0l-turbo-automatic-dct/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTK (O) Petrol 1.0L Turbo Clutchless Manual (IMT),https://www.carwale.com/kia-cars/sonet/htk-o-petrol-1-0l-turbo-clutchless-manual-imt/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTK (O) Petrol 1.2L 5 Speed Manual,https://www.carwale.com/kia-cars/sonet/htk-o-petrol-1-2l-5-speed-manual/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTK Plus (O) Diesel 1.5L Turbo 6 Speed Manual,https://www.carwale.com/kia-cars/sonet/htk-plus-o-diesel-1-5l-turbo-6-speed-manual/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTK Plus (O) Diesel 1.5L Turbo Automatic (TC),https://www.carwale.com/kia-cars/sonet/htk-plus-o-diesel-1-5l-turbo-automatic-tc/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTK Plus (O) Petrol 1.0L Turbo Automatic (DCT),https://www.carwale.com/kia-cars/sonet/htk-plus-o-petrol-1-0l-turbo-automatic-dct/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTK Plus (O) Petrol 1.0L Turbo Clutchless Manual (IMT),https://www.carwale.com/kia-cars/sonet/htk-plus-o-petrol-1-0l-turbo-clutchless-manual-imt/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTK Plus (O) Petrol 1.2L 5 Speed Manual,https://www.carwale.com/kia-cars/sonet/htk-plus-o-petrol-1-2l-5-speed-manual/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTK Plus Diesel 1.5L Turbo 6 Speed Manual,https://www.carwale.com/kia-cars/sonet/htk-plus-diesel-1-5l-turbo-6-speed-manual/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTK Plus Diesel 1.5L Turbo Automatic (TC),https://www.carwale.com/kia-cars/sonet/htk-plus-diesel-1-5l-turbo-automatic-tc/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTK Plus Petrol 1.2L 5 Speed Manual,https://www.carwale.com/kia-cars/sonet/htk-plus-petrol-1-2l-5-speed-manual/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTX 1.0 Turbo Petrol DCT [2024-2025],https://www.carwale.com/kia-cars/sonet/htx-1-0-turbo-petrol-dct-2024-2025/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTX 1.0 Turbo Petrol iMT [2024-2025],https://www.carwale.com/kia-cars/sonet/htx-1-0-turbo-petrol-imt-2024-2025/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTX 1.5 Diesel MT [2024-2025],https://www.carwale.com/kia-cars/sonet/htx-1-5-diesel-mt-2024-2025/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTX Diesel 1.5L Turbo 6 Speed Manual,https://www.carwale.com/kia-cars/sonet/htx-diesel-1-5l-turbo-6-speed-manual/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTX Diesel 1.5L Turbo Automatic (TC),https://www.carwale.com/kia-cars/sonet/htx-diesel-1-5l-turbo-automatic-tc/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,HTX Petrol 1.0L Turbo Automatic (DCT),https://www.carwale.com/kia-cars/sonet/htx-petrol-1-0l-turbo-automatic-dct/,https://www.carwale.com/kia-cars/sonet/
Kia,Sonet,X Line Petrol 1.0L Turbo Automatic (DCT),https://www.carwale.com/kia-cars/sonet/x-line-petrol-1-0l-turbo-automatic-dct/,https://www.carwale.com/kia-cars/sonet/
Kia,Carens,Luxury Plus 1.5 Diesel AT 7 STR,https://www.carwale.com/kia-cars/carens/luxury-plus-1-5-diesel-at-7-str/,https://www.carwale.com/kia-cars/carens/
Kia,Carens,Premium (O) 1.5 Diesel MT 7 STR [2024-2025],https://www.carwale.com/kia-cars/carens/premium-o-1-5-diesel-mt-7-str-2024-2025/,https://www.carwale.com/kia-cars/carens/
Kia,Carens,Premium (O) CNG 1.5L Manual 7 STR,https://www.carwale.com/kia-cars/carens/premium-o-cng-1-5l-manual-7-str/,https://www.carwale.com/kia-cars/carens/
Kia,Carens,Premium (O) Diesel 1.5L Turbo Manual 7 STR,https://www.carwale.com/kia-cars/carens/premium-o-diesel-1-5l-turbo-manual-7-str/,https://www.carwale.com/kia-cars/carens/
Kia,Carens,Premium (O) Petrol 1.5L Manual 7 STR,https://www.carwale.com/kia-cars/carens/premium-o-petrol-1-5l-manual-7-str/,https://www.carwale.com/kia-cars/carens/
Kia,Carens,Prestige (O) 1.5 Petrol 7 STR,https://www.carwale.com/kia-cars/carens/prestige-o-1-5-petrol-7-str/,https://www.carwale.com/kia-cars/carens/
Kia,Carens Clavis,GTX Petrol 1.5L Turbo Automatic (DCT) 6 STR,https://www.carwale.com/kia-cars/carens-clavis/gtx-petrol-1-5l-turbo-automatic-dct-6-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,GTX Petrol 1.5L Turbo Automatic (DCT) 7 STR,https://www.carwale.com/kia-cars/carens-clavis/gtx-petrol-1-5l-turbo-automatic-dct-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,GTX Plus Petrol 1.5L Turbo Automatic (DCT) 6 STR,https://www.carwale.com/kia-cars/carens-clavis/gtx-plus-petrol-1-5l-turbo-automatic-dct-6-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,GTX Plus Petrol 1.5L Turbo Automatic (DCT) 7 STR,https://www.carwale.com/kia-cars/carens-clavis/gtx-plus-petrol-1-5l-turbo-automatic-dct-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTE (O) Diesel 1.5L Turbo Manual 7 STR,https://www.carwale.com/kia-cars/carens-clavis/hte-o-diesel-1-5l-turbo-manual-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTE (O) Petrol 1.5L Manual 7 STR,https://www.carwale.com/kia-cars/carens-clavis/hte-o-petrol-1-5l-manual-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTE (O) Petrol 1.5L Turbo Manual 7 STR,https://www.carwale.com/kia-cars/carens-clavis/hte-o-petrol-1-5l-turbo-manual-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTE Diesel 1.5L Turbo Manual 7 STR,https://www.carwale.com/kia-cars/carens-clavis/hte-diesel-1-5l-turbo-manual-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTE EX Diesel 1.5L Turbo Manual 7 STR,https://www.carwale.com/kia-cars/carens-clavis/hte-ex-diesel-1-5l-turbo-manual-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTE EX Petrol 1.5L Manual 7 STR,https://www.carwale.com/kia-cars/carens-clavis/hte-ex-petrol-1-5l-manual-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTE EX Petrol 1.5L Turbo Manual 7 STR,https://www.carwale.com/kia-cars/carens-clavis/hte-ex-petrol-1-5l-turbo-manual-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTE Petrol 1.5L Manual 7 STR,https://www.carwale.com/kia-cars/carens-clavis/hte-petrol-1-5l-manual-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTK Plus (O) Diesel 1.5L Turbo Manual 7 STR,https://www.carwale.com/kia-cars/carens-clavis/htk-plus-o-diesel-1-5l-turbo-manual-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTK Plus (O) Petrol 1.5L Turbo Automatic (DCT) 6 STR,https://www.carwale.com/kia-cars/carens-clavis/htk-plus-o-petrol-1-5l-turbo-automatic-dct-6-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTK Plus (O) Petrol 1.5L Turbo Automatic (DCT) 7 STR,https://www.carwale.com/kia-cars/carens-clavis/htk-plus-o-petrol-1-5l-turbo-automatic-dct-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTK Plus (O) Petrol 1.5L Turbo Manual 7 STR,https://www.carwale.com/kia-cars/carens-clavis/htk-plus-o-petrol-1-5l-turbo-manual-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTK Plus Diesel 1.5L Turbo Automatic (TC) 6 STR,https://www.carwale.com/kia-cars/carens-clavis/htk-plus-diesel-1-5l-turbo-automatic-tc-6-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTK Plus Diesel 1.5L Turbo Automatic (TC) 7 STR,https://www.carwale.com/kia-cars/carens-clavis/htk-plus-diesel-1-5l-turbo-automatic-tc-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTK Plus Diesel 1.5L Turbo Manual 7 STR,https://www.carwale.com/kia-cars/carens-clavis/htk-plus-diesel-1-5l-turbo-manual-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTK Plus Petrol 1.5L Turbo Automatic (DCT) 6 STR,https://www.carwale.com/kia-cars/carens-clavis/htk-plus-petrol-1-5l-turbo-automatic-dct-6-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTK Plus Petrol 1.5L Turbo Automatic (DCT) 7 STR,https://www.carwale.com/kia-cars/carens-clavis/htk-plus-petrol-1-5l-turbo-automatic-dct-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTK Plus Petrol 1.5L Turbo Manual 7 STR,https://www.carwale.com/kia-cars/carens-clavis/htk-plus-petrol-1-5l-turbo-manual-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTX (O) A Petrol 1.5L Turbo Automatic (DCT) 6 STR,https://www.carwale.com/kia-cars/carens-clavis/htx-o-a-petrol-1-5l-turbo-automatic-dct-6-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTX (O) A Petrol 1.5L Turbo Automatic (DCT) 7 STR,https://www.carwale.com/kia-cars/carens-clavis/htx-o-a-petrol-1-5l-turbo-automatic-dct-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTX (O) Petrol 1.5L Turbo Automatic (DCT) 6 STR,https://www.carwale.com/kia-cars/carens-clavis/htx-o-petrol-1-5l-turbo-automatic-dct-6-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTX (O) Petrol 1.5L Turbo Automatic (DCT) 7 STR,https://www.carwale.com/kia-cars/carens-clavis/htx-o-petrol-1-5l-turbo-automatic-dct-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTX Diesel 1.5L Turbo Manual 7 STR,https://www.carwale.com/kia-cars/carens-clavis/htx-diesel-1-5l-turbo-manual-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTX Petrol 1.5L Turbo Clutchless Manual (IMT) 7 STR,https://www.carwale.com/kia-cars/carens-clavis/htx-petrol-1-5l-turbo-clutchless-manual-imt-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTX Petrol 1.5L Turbo Manual 7 STR,https://www.carwale.com/kia-cars/carens-clavis/htx-petrol-1-5l-turbo-manual-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTX Plus Petrol 1.5L Turbo Automatic (DCT) 6 STR,https://www.carwale.com/kia-cars/carens-clavis/htx-plus-petrol-1-5l-turbo-automatic-dct-6-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTX Plus Petrol 1.5L Turbo Automatic (DCT) 7 STR,https://www.carwale.com/kia-cars/carens-clavis/htx-plus-petrol-1-5l-turbo-automatic-dct-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTX Plus Petrol 1.5L Turbo Clutchless Manual (IMT) 6 STR,https://www.carwale.com/kia-cars/carens-clavis/htx-plus-petrol-1-5l-turbo-clutchless-manual-imt-6-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTX Plus Petrol 1.5L Turbo Clutchless Manual (IMT) 7 STR,https://www.carwale.com/kia-cars/carens-clavis/htx-plus-petrol-1-5l-turbo-clutchless-manual-imt-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTX Plus Petrol 1.5L Turbo Manual 6 STR,https://www.carwale.com/kia-cars/carens-clavis/htx-plus-petrol-1-5l-turbo-manual-6-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,HTX Plus Petrol 1.5L Turbo Manual 7 STR,https://www.carwale.com/kia-cars/carens-clavis/htx-plus-petrol-1-5l-turbo-manual-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,X-Line Petrol 1.5L Turbo Automatic (DCT) 6 STR,https://www.carwale.com/kia-cars/carens-clavis/x-line-petrol-1-5l-turbo-automatic-dct-6-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Carens Clavis,X-Line Petrol 1.5L Turbo Automatic (DCT) 7 STR,https://www.carwale.com/kia-cars/carens-clavis/x-line-petrol-1-5l-turbo-automatic-dct-7-str/,https://www.carwale.com/kia-cars/carens-clavis/
Kia,Syros,HTE (O) Diesel 1.5L Turbo Manual,https://www.carwale.com/kia-cars/syros/hte-o-diesel-1-5l-turbo-manual/,https://www.carwale.com/kia-cars/syros/
Kia,Syros,HTE (O) Petrol 1.0L Turbo Manual,https://www.carwale.com/kia-cars/syros/hte-o-petrol-1-0l-turbo-manual/,https://www.carwale.com/kia-cars/syros/
Kia,Syros,HTE Petrol 1.0L Turbo Manual,https://www.carwale.com/kia-cars/syros/hte-petrol-1-0l-turbo-manual/,https://www.carwale.com/kia-cars/syros/
Kia,Syros,HTK EX Diesel 1.5L Turbo Manual,https://www.carwale.com/kia-cars/syros/htk-ex-diesel-1-5l-turbo-manual/,https://www.carwale.com/kia-cars/syros/
Kia,Syros,HTK EX Petrol 1.0L Turbo Manual,https://www.carwale.com/kia-cars/syros/htk-ex-petrol-1-0l-turbo-manual/,https://www.carwale.com/kia-cars/syros/
Kia,Syros,HTK Plus (O) Diesel 1.5L Turbo Automatic (TC),https://www.carwale.com/kia-cars/syros/htk-plus-o-diesel-1-5l-turbo-automatic-tc/,https://www.carwale.com/kia-cars/syros/
Kia,Syros,HTK Plus (O) Diesel 1.5L Turbo Manual,https://www.carwale.com/kia-cars/syros/htk-plus-o-diesel-1-5l-turbo-manual/,https://www.carwale.com/kia-cars/syros/
Kia,Syros,HTK Plus (O) Petrol 1.0L Turbo Automatic (DCT),https://www.carwale.com/kia-cars/syros/htk-plus-o-petrol-1-0l-turbo-automatic-dct/,https://www.carwale.com/kia-cars/syros/
Kia,Syros,HTK Plus (O) Petrol 1.0L Turbo Manual,https://www.carwale.com/kia-cars/syros/htk-plus-o-petrol-1-0l-turbo-manual/,https://www.carwale.com/kia-cars/syros/
Kia,Syros,HTK Plus Diesel 1.5L Turbo Automatic (TC),https://www.carwale.com/kia-cars/syros/htk-plus-diesel-1-5l-turbo-automatic-tc/,https://www.carwale.com/kia-cars/syros/
Kia,Syros,HTK Plus Diesel 1.5L Turbo Manual,https://www.carwale.com/kia-cars/syros/htk-plus-diesel-1-5l-turbo-manual/,https://www.carwale.com/kia-cars/syros/
Kia,Syros,HTK Plus Petrol 1.0L Turbo Automatic (DCT),https://www.carwale.com/kia-cars/syros/htk-plus-petrol-1-0l-turbo-automatic-dct/,https://www.carwale.com/kia-cars/syros/
Kia,Syros,HTK Plus Petrol 1.0L Turbo Manual,https://www.carwale.com/kia-cars/syros/htk-plus-petrol-1-0l-turbo-manual/,https://www.carwale.com/kia-cars/syros/
Kia,Syros,HTX (O) Diesel 1.5L Turbo Automatic (TC),https://www.carwale.com/kia-cars/syros/htx-o-diesel-1-5l-turbo-automatic-tc/,https://www.carwale.com/kia-cars/syros/
Kia,Syros,HTX (O) Petrol 1.0L Turbo Automatic (DCT),https://www.carwale.com/kia-cars/syros/htx-o-petrol-1-0l-turbo-automatic-dct/,https://www.carwale.com/kia-cars/syros/
Kia,Syros,HTX Diesel 1.5L Turbo Automatic (TC),https://www.carwale.com/kia-cars/syros/htx-diesel-1-5l-turbo-automatic-tc/,https://www.carwale.com/kia-cars/syros/
Kia,Syros,HTX Petrol 1.0L Turbo Automatic (DCT),https://www.carwale.com/kia-cars/syros/htx-petrol-1-0l-turbo-automatic-dct/,https://www.carwale.com/kia-cars/syros/
Kia,Carens Clavis Ev,GTX ER 51.4 kWh 6 STR,https://www.carwale.com/kia-cars/carens-clavis-ev/gtx-er-51-4-kwh-6-str/,https://www.carwale.com/kia-cars/carens-clavis-ev/
Kia,Carens Clavis Ev,GTX ER 51.4 kWh 7 STR,https://www.carwale.com/kia-cars/carens-clavis-ev/gtx-er-51-4-kwh-7-str/,https://www.carwale.com/kia-cars/carens-clavis-ev/
Kia,Carens Clavis Ev,GTX Plus ER 51.4 kWh 6 STR,https://www.carwale.com/kia-cars/carens-clavis-ev/gtx-plus-er-51-4-kwh-6-str/,https://www.carwale.com/kia-cars/carens-clavis-ev/
Kia,Carens Clavis Ev,GTX Plus ER 51.4 kWh 7 STR,https://www.carwale.com/kia-cars/carens-clavis-ev/gtx-plus-er-51-4-kwh-7-str/,https://www.carwale.com/kia-cars/carens-clavis-ev/
Kia,Carens Clavis Ev,HTK Plus 42.0 kWh 7 STR,https://www.carwale.com/kia-cars/carens-clavis-ev/htk-plus-42-0-kwh-7-str/,https://www.carwale.com/kia-cars/carens-clavis-ev/
Kia,Carens Clavis Ev,HTX 42.0 kWh 6 STR,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-42-0-kwh-6-str/,https://www.carwale.com/kia-cars/carens-clavis-ev/
Kia,Carens Clavis Ev,HTX 42.0 kWh 7 STR,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-42-0-kwh-7-str/,https://www.carwale.com/kia-cars/carens-clavis-ev/
Kia,Carens Clavis Ev,HTX E 42.0 kWh 6 STR,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-e-42-0-kwh-6-str/,https://www.carwale.com/kia-cars/carens-clavis-ev/
Kia,Carens Clavis Ev,HTX E 42.0 kWh 7 STR,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-e-42-0-kwh-7-str/,https://www.carwale.com/kia-cars/carens-clavis-ev/
Kia,Carens Clavis Ev,HTX E ER 51.4 kWh 6 STR,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-e-er-51-4-kwh-6-str/,https://www.carwale.com/kia-cars/carens-clavis-ev/
Kia,Carens Clavis Ev,HTX E ER 51.4 kWh 7 STR,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-e-er-51-4-kwh-7-str/,https://www.carwale.com/kia-cars/carens-clavis-ev/
Kia,Carens Clavis Ev,HTX ER 51.4 kWh 6 STR,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-er-51-4-kwh-6-str/,https://www.carwale.com/kia-cars/carens-clavis-ev/
Kia,Carens Clavis Ev,HTX ER 51.4 kWh 7 STR,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-er-51-4-kwh-7-str/,https://www.carwale.com/kia-cars/carens-clavis-ev/
Kia,Carens Clavis Ev,HTX Plus ER 51.4 kWh 6 STR,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-plus-er-51-4-kwh-6-str/,https://www.carwale.com/kia-cars/carens-clavis-ev/
Kia,Carens Clavis Ev,HTX Plus ER 51.4 kWh 7 STR,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-plus-er-51-4-kwh-7-str/,https://www.carwale.com/kia-cars/carens-clavis-ev/
Kia,Carens Clavis Ev,X-Line ER 51.4 kWh 6 STR,https://www.carwale.com/kia-cars/carens-clavis-ev/x-line-er-51-4-kwh-6-str/,https://www.carwale.com/kia-cars/carens-clavis-ev/
Kia,Carens Clavis Ev,X-Line ER 51.4 kWh 7 STR,https://www.carwale.com/kia-cars/carens-clavis-ev/x-line-er-51-4-kwh-7-str/,https://www.carwale.com/kia-cars/carens-clavis-ev/
Kia,Ev6,GT Line 84.0 kWh,https://www.carwale.com/kia-cars/ev6/gt-line-84-0-kwh/,https://www.carwale.com/kia-cars/ev6/
Kia,Ev9,GT-Line 99.8 kWh,https://www.carwale.com/kia-cars/ev9/gt-line-99-8-kwh/,https://www.carwale.com/kia-cars/ev9/
Kia,Syros Ev,Carens Clavis,https://www.carwale.com/kia-cars/syros-ev/carens-clavis/,https://www.carwale.com/kia-cars/syros-ev/
Kia,Sorento Hybrid,1.6 2WD Hybrid (Electric + Petrol) Turbo Automatic,https://www.carwale.com/kia-cars/sorento-hybrid/1-6-2wd-hybrid-electric-petrol-turbo-automatic/,https://www.carwale.com/kia-cars/sorento-hybrid/
Kia,Sorento Hybrid,1.6 4WD Hybrid (Electric + Petrol) Turbo Automatic,https://www.carwale.com/kia-cars/sorento-hybrid/1-6-4wd-hybrid-electric-petrol-turbo-automatic/,https://www.carwale.com/kia-cars/sorento-hybrid/
Kia,Sorento Hybrid,Carens,https://www.carwale.com/kia-cars/sorento-hybrid/carens/,https://www.carwale.com/kia-cars/sorento-hybrid/
Kia,Sorento Hybrid,Carens Clavis,https://www.carwale.com/kia-cars/sorento-hybrid/carens-clavis/,https://www.carwale.com/kia-cars/sorento-hybrid/
Kia,Sorento Hybrid,Seltos,https://www.carwale.com/kia-cars/sorento-hybrid/seltos/,https://www.carwale.com/kia-cars/sorento-hybrid/
Kia,Sorento Hybrid,Sonet,https://www.carwale.com/kia-cars/sorento-hybrid/sonet/,https://www.carwale.com/kia-cars/sorento-hybrid/
Kia,Sorento Hybrid,Syros,https://www.carwale.com/kia-cars/sorento-hybrid/syros/,https://www.carwale.com/kia-cars/sorento-hybrid/
Kia,Ev5,Carens Clavis,https://www.carwale.com/kia-cars/ev5/carens-clavis/,https://www.carwale.com/kia-cars/ev5/
Kia,New Sonet,Carens,https://www.carwale.com/kia-cars/new-sonet/carens/,https://www.carwale.com/kia-cars/new-sonet/
Kia,New Sonet,Carens Clavis,https://www.carwale.com/kia-cars/new-sonet/carens-clavis/,https://www.carwale.com/kia-cars/new-sonet/
Kia,New Sonet,Seltos,https://www.carwale.com/kia-cars/new-sonet/seltos/,https://www.carwale.com/kia-cars/new-sonet/
Kia,New Sonet,Sonet,https://www.carwale.com/kia-cars/new-sonet/sonet/,https://www.carwale.com/kia-cars/new-sonet/
Kia,New Sonet,Syros,https://www.carwale.com/kia-cars/new-sonet/syros/,https://www.carwale.com/kia-cars/new-sonet/
Kia,Ev3,Carens,https://www.carwale.com/kia-cars/ev3/carens/,https://www.carwale.com/kia-cars/ev3/
Kia,Ev3,Carens Clavis,https://www.carwale.com/kia-cars/ev3/carens-clavis/,https://www.carwale.com/kia-cars/ev3/
Kia,Ev3,Seltos,https://www.carwale.com/kia-cars/ev3/seltos/,https://www.carwale.com/kia-cars/ev3/
Kia,Ev3,Sonet,https://www.carwale.com/kia-cars/ev3/sonet/,https://www.carwale.com/kia-cars/ev3/
Kia,Ev3,Syros,https://www.carwale.com/kia-cars/ev3/syros/,https://www.carwale.com/kia-cars/ev3/
Kia,Tasman,Carens,https://www.carwale.com/kia-cars/tasman/carens/,https://www.carwale.com/kia-cars/tasman/
