brand_name,model_name,variant_name,variant_slug,variant_url,price,fuel_type,transmission,engine,mileage,power,torque,seating_capacity,airbags,body_type,source_url,scraped_at
Hyundai,Eon,Magna + AirBag,magna-airbag,https://www.carwale.com/hyundai-cars/eon/magna-airbag/,,Electric,Manual,814 cc,,68.05bhp,94.14Nm,5,,Hatchback,https://www.carwale.com/hyundai-cars/eon/magna-airbag/,2026-06-17 18:40:00
Hyundai,Eon,Magna + LPG [2012-2016],magna-lpg-2012-2016,https://www.carwale.com/hyundai-cars/eon/magna-lpg-2012-2016/,,Electric,Manual,814 cc,,68.05bhp,94.14Nm,5,,Hatchback,https://www.carwale.com/hyundai-cars/eon/magna-lpg-2012-2016/,2026-06-17 18:40:16
Hyundai,Eon,Magna + SE,magna-se,https://www.carwale.com/hyundai-cars/eon/magna-se/,,Electric,Manual,814 cc,,68.05bhp,94.14Nm,5,,Hatchback,https://www.carwale.com/hyundai-cars/eon/magna-se/,2026-06-17 18:40:31
Hyundai,Eon,Magna O [2011-2012],magna-o-2011-2012,https://www.carwale.com/hyundai-cars/eon/magna-o-2011-2012/,Rs. 5.49 Lakh,Petrol,Manual,998 cc,,68 bhp,94 Nm,5,,Hatchback,https://www.carwale.com/hyundai-cars/eon/magna-o-2011-2012/,2026-06-17 18:40:35
Hyundai,Eon,Magna [2011-2012],magna-2011-2012,https://www.carwale.com/hyundai-cars/eon/magna-2011-2012/,Rs. 3.94 Lakh,Petrol,Manual,814 cc,,56 PS,94.14Nm,5,,Hatchback,https://www.carwale.com/hyundai-cars/eon/magna-2011-2012/,2026-06-17 18:40:39
Hyundai,Eon,Sportz,sportz,https://www.carwale.com/hyundai-cars/eon/sportz/,Rs. 5.22 Lakh,Petrol,Manual,814 cc,,55 bhp,75 Nm,5,,Hatchback,https://www.carwale.com/hyundai-cars/eon/sportz/,2026-06-17 18:40:43
Hyundai,Grand I10,Asta 1.2 Kappa VTVT,asta-12-kappa-vtvt,https://www.carwale.com/hyundai-cars/grand-i10/asta-12-kappa-vtvt/,Rs. 7.83 Lakh,Petrol,Manual,1197 cc,,81 bhp,114 Nm,5,,Hatchback,https://www.carwale.com/hyundai-cars/grand-i10/asta-12-kappa-vtvt/,2026-06-17 18:40:46
Hyundai,Grand I10,Asta U2 1.2 CRDi,asta-u2-12-crdi,https://www.carwale.com/hyundai-cars/grand-i10/asta-u2-12-crdi/,Rs. 7.83 Lakh,Petrol,Manual,1197 cc,,81 bhp,114 Nm,5,,Hatchback,https://www.carwale.com/hyundai-cars/grand-i10/asta-u2-12-crdi/,2026-06-17 18:40:50
Hyundai,Grand I10,Era 1.2 Kappa VTVT,era-12-kappa-vtvt,https://www.carwale.com/hyundai-cars/grand-i10/era-12-kappa-vtvt/,Rs. 5.91 Lakh,Petrol,Manual,1197 cc,,81 bhp,114 Nm,5,,Hatchback,https://www.carwale.com/hyundai-cars/grand-i10/era-12-kappa-vtvt/,2026-06-17 18:40:54
Hyundai,Grand I10,Era U2 1.2 CRDi,era-u2-12-crdi,https://www.carwale.com/hyundai-cars/grand-i10/era-u2-12-crdi/,Rs. 5.91 Lakh,Petrol,Manual,1197 cc,,81 bhp,114 Nm,5,,Hatchback,https://www.carwale.com/hyundai-cars/grand-i10/era-u2-12-crdi/,2026-06-17 18:40:58
Hyundai,Grand I10,Magna 1.2 Kappa VTVT,magna-12-kappa-vtvt,https://www.carwale.com/hyundai-cars/grand-i10/magna-12-kappa-vtvt/,Rs. 6.89 Lakh,Petrol,Manual,1197 cc,25.0 kmpl,81 bhp,114 Nm,5,2,Hatchback,https://www.carwale.com/hyundai-cars/grand-i10/magna-12-kappa-vtvt/,2026-06-17 18:41:02
Hyundai,Grand I10,Magna 1.2 Kappa VTVT CNG,magna-12-kappa-vtvt-cng,https://www.carwale.com/hyundai-cars/grand-i10/magna-12-kappa-vtvt-cng/,Rs. 7.44 Lakh,,Manual,1197 cc,,65 bhp,98 Nm,5,2,Hatchback,https://www.carwale.com/hyundai-cars/grand-i10/magna-12-kappa-vtvt-cng/,2026-06-17 18:41:06
Hyundai,Grand I10,Magna 1.2 Kappa VTVT CNG [2019-2020],magna-12-kappa-vtvt-cng-2019-2020,https://www.carwale.com/hyundai-cars/grand-i10/magna-12-kappa-vtvt-cng-2019-2020/,Rs. 7.44 Lakh,,Manual,1197 cc,,65 bhp,98 Nm,5,2,Hatchback,https://www.carwale.com/hyundai-cars/grand-i10/magna-12-kappa-vtvt-cng-2019-2020/,2026-06-17 18:41:09
Hyundai,Grand I10,Magna 1.2 Kappa VTVT [2017-2020],magna-12-kappa-vtvt-2017-2020,https://www.carwale.com/hyundai-cars/grand-i10/magna-12-kappa-vtvt-2017-2020/,Rs. 6.89 Lakh,Petrol,Manual,1197 cc,25.0 kmpl,81 bhp,114 Nm,5,2,Hatchback,https://www.carwale.com/hyundai-cars/grand-i10/magna-12-kappa-vtvt-2017-2020/,2026-06-17 18:41:13
Hyundai,Grand I10,Magna AT 1.2 Kappa VTVT,magna-at-12-kappa-vtvt,https://www.carwale.com/hyundai-cars/grand-i10/magna-at-12-kappa-vtvt/,Rs. 6.89 Lakh,Petrol,Manual,1197 cc,25.0 kmpl,81 bhp,114 Nm,5,2,Hatchback,https://www.carwale.com/hyundai-cars/grand-i10/magna-at-12-kappa-vtvt/,2026-06-17 18:41:17
Hyundai,Grand I10,Magna U2 1.2 CRDi,magna-u2-12-crdi,https://www.carwale.com/hyundai-cars/grand-i10/magna-u2-12-crdi/,Rs. 6.89 Lakh,Petrol,Manual,1197 cc,25.0 kmpl,81 bhp,114 Nm,5,2,Hatchback,https://www.carwale.com/hyundai-cars/grand-i10/magna-u2-12-crdi/,2026-06-17 18:41:21
Hyundai,Grand I10,Sportz (O) 1.2 Kappa VTVT [2017-2018],sportz-o-12-kappa-vtvt-2017-2018,https://www.carwale.com/hyundai-cars/grand-i10/sportz-o-12-kappa-vtvt-2017-2018/,Rs. 6.93 Lakh,Petrol,Manual,1197 cc,,81 bhp,114 Nm,5,,Hatchback,https://www.carwale.com/hyundai-cars/grand-i10/sportz-o-12-kappa-vtvt-2017-2018/,2026-06-17 18:41:25
Hyundai,Grand I10,Sportz (O) AT 1.2 Kappa VTVT [2017-2018],sportz-o-at-12-kappa-vtvt-2017-2018,https://www.carwale.com/hyundai-cars/grand-i10/sportz-o-at-12-kappa-vtvt-2017-2018/,Rs. 6.93 Lakh,Petrol,Manual,1197 cc,,81 bhp,114 Nm,5,,Hatchback,https://www.carwale.com/hyundai-cars/grand-i10/sportz-o-at-12-kappa-vtvt-2017-2018/,2026-06-17 18:41:29
Hyundai,Grand I10,Sportz (O) U2 1.2 CRDi [2017-2018],sportz-o-u2-12-crdi-2017-2018,https://www.carwale.com/hyundai-cars/grand-i10/sportz-o-u2-12-crdi-2017-2018/,Rs. 6.93 Lakh,Petrol,Manual,1197 cc,,81 bhp,114 Nm,5,,Hatchback,https://www.carwale.com/hyundai-cars/grand-i10/sportz-o-u2-12-crdi-2017-2018/,2026-06-17 18:41:33
Hyundai,Grand I10,Sportz 1.2 Kappa VTVT,sportz-12-kappa-vtvt,https://www.carwale.com/hyundai-cars/grand-i10/sportz-12-kappa-vtvt/,Rs. 7.25 Lakh,Petrol,Manual,1197 cc,,81 bhp,114 Nm,5,2,Hatchback,https://www.carwale.com/hyundai-cars/grand-i10/sportz-12-kappa-vtvt/,2026-06-17 18:41:36
Hyundai,Grand I10,Sportz 1.2 Kappa VTVT Dual Tone,sportz-12-kappa-vtvt-dual-tone,https://www.carwale.com/hyundai-cars/grand-i10/sportz-12-kappa-vtvt-dual-tone/,Rs. 7.25 Lakh,Petrol,Manual,1197 cc,,81 bhp,114 Nm,5,2,Hatchback,https://www.carwale.com/hyundai-cars/grand-i10/sportz-12-kappa-vtvt-dual-tone/,2026-06-17 18:41:40
Hyundai,Grand I10,Sportz 1.2 Kappa VTVT [2017-2020],sportz-12-kappa-vtvt-2017-2020,https://www.carwale.com/hyundai-cars/grand-i10/sportz-12-kappa-vtvt-2017-2020/,Rs. 7.25 Lakh,Petrol,Manual,1197 cc,,81 bhp,114 Nm,5,2,Hatchback,https://www.carwale.com/hyundai-cars/grand-i10/sportz-12-kappa-vtvt-2017-2020/,2026-06-17 18:41:44
Hyundai,Grand I10,Sportz AT 1.2 Kappa VTVT,sportz-at-12-kappa-vtvt,https://www.carwale.com/hyundai-cars/grand-i10/sportz-at-12-kappa-vtvt/,Rs. 7.25 Lakh,Petrol,Manual,1197 cc,,81 bhp,114 Nm,5,2,Hatchback,https://www.carwale.com/hyundai-cars/grand-i10/sportz-at-12-kappa-vtvt/,2026-06-17 18:41:48
Hyundai,Grand I10,Sportz U2 1.2 CRDi,sportz-u2-12-crdi,https://www.carwale.com/hyundai-cars/grand-i10/sportz-u2-12-crdi/,Rs. 7.25 Lakh,Petrol,Manual,1197 cc,,81 bhp,114 Nm,5,2,Hatchback,https://www.carwale.com/hyundai-cars/grand-i10/sportz-u2-12-crdi/,2026-06-17 18:41:52
Hyundai,Grand I10,Sportz U2 1.2 CRDi Dual Tone,sportz-u2-12-crdi-dual-tone,https://www.carwale.com/hyundai-cars/grand-i10/sportz-u2-12-crdi-dual-tone/,Rs. 7.25 Lakh,Petrol,Manual,1197 cc,,81 bhp,114 Nm,5,2,Hatchback,https://www.carwale.com/hyundai-cars/grand-i10/sportz-u2-12-crdi-dual-tone/,2026-06-17 18:41:55
Hyundai,Xcent,E,e,https://www.carwale.com/hyundai-cars/xcent/e/,Rs. 6.83 Lakh,Petrol,Manual,1197 cc,,82 bhp,114 Nm,5,2,Sedan,https://www.carwale.com/hyundai-cars/xcent/e/,2026-06-17 18:41:59
Hyundai,Xcent,E CRDi,e-crdi,https://www.carwale.com/hyundai-cars/xcent/e-crdi/,Rs. 6.83 Lakh,Petrol,Manual,1197 cc,,82 bhp,114 Nm,5,2,Sedan,https://www.carwale.com/hyundai-cars/xcent/e-crdi/,2026-06-17 18:42:03
Hyundai,Xcent,E Plus,e-plus,https://www.carwale.com/hyundai-cars/xcent/e-plus/,Rs. 6.98 Lakh,Petrol,Manual,1197 cc,,82 bhp,114 Nm,5,,Sedan,https://www.carwale.com/hyundai-cars/xcent/e-plus/,2026-06-17 18:42:07
Hyundai,Xcent,E Plus CRDi,e-plus-crdi,https://www.carwale.com/hyundai-cars/xcent/e-plus-crdi/,Rs. 6.98 Lakh,Petrol,Manual,1197 cc,,82 bhp,114 Nm,5,,Sedan,https://www.carwale.com/hyundai-cars/xcent/e-plus-crdi/,2026-06-17 18:42:10
Hyundai,Xcent,S,s,https://www.carwale.com/hyundai-cars/xcent/s/,Rs. 7.56 Lakh,Petrol,Manual,1197 cc,,82 bhp,114 Nm,5,2,Sedan,https://www.carwale.com/hyundai-cars/xcent/s/,2026-06-17 18:42:14
Hyundai,Xcent,S AT,s-at,https://www.carwale.com/hyundai-cars/xcent/s-at/,Rs. 7.56 Lakh,Petrol,Manual,1197 cc,,82 bhp,114 Nm,5,2,Sedan,https://www.carwale.com/hyundai-cars/xcent/s-at/,2026-06-17 18:42:18
Hyundai,Xcent,S CRDi,s-crdi,https://www.carwale.com/hyundai-cars/xcent/s-crdi/,Rs. 7.56 Lakh,Petrol,Manual,1197 cc,,82 bhp,114 Nm,5,2,Sedan,https://www.carwale.com/hyundai-cars/xcent/s-crdi/,2026-06-17 18:42:22
Hyundai,Xcent,SX,sx,https://www.carwale.com/hyundai-cars/xcent/sx/,Rs. 8.27 Lakh,Petrol,Manual,1197 cc,18.0 kmpl,82 bhp,114 Nm,5,2,Sedan,https://www.carwale.com/hyundai-cars/xcent/sx/,2026-06-17 18:42:25
Hyundai,Xcent,SX (O),sx-o,https://www.carwale.com/hyundai-cars/xcent/sx-o/,Rs. 9.15 Lakh,Petrol,Manual,1197 cc,,82 bhp,114 Nm,5,2,Sedan,https://www.carwale.com/hyundai-cars/xcent/sx-o/,2026-06-17 18:42:29
Hyundai,Xcent,SX (O)CRDi,sx-ocrdi,https://www.carwale.com/hyundai-cars/xcent/sx-ocrdi/,Rs. 9.15 Lakh,Petrol,Manual,1197 cc,,82 bhp,114 Nm,5,2,Sedan,https://www.carwale.com/hyundai-cars/xcent/sx-ocrdi/,2026-06-17 18:42:33
Hyundai,Xcent,SX CRDi,sx-crdi,https://www.carwale.com/hyundai-cars/xcent/sx-crdi/,Rs. 8.27 Lakh,Petrol,Manual,1197 cc,18.0 kmpl,82 bhp,114 Nm,5,2,Sedan,https://www.carwale.com/hyundai-cars/xcent/sx-crdi/,2026-06-17 18:42:37
Hyundai,I20 Active,1.2 Base,12-base,https://www.carwale.com/hyundai-cars/i20-active/12-base/,Rs. 8.32 Lakh,Petrol,Manual,1197 cc,,82 bhp,115 Nm,5,,Hatchback,https://www.carwale.com/hyundai-cars/i20-active/12-base/,2026-06-17 18:42:41
Hyundai,I20 Active,1.2 S,12-s,https://www.carwale.com/hyundai-cars/i20-active/12-s/,Rs. 8.22 Lakh,Petrol,Manual,1197 cc,,82 bhp,115 Nm,5,2,Hatchback,https://www.carwale.com/hyundai-cars/i20-active/12-s/,2026-06-17 18:42:45
Hyundai,I20 Active,1.2 SX,12-sx,https://www.carwale.com/hyundai-cars/i20-active/12-sx/,Rs. 9.30 Lakh,Petrol,Manual,1197 cc,,82 bhp,115 Nm,5,6,Hatchback,https://www.carwale.com/hyundai-cars/i20-active/12-sx/,2026-06-17 18:42:49
Hyundai,I20 Active,1.2 SX Dual Tone,12-sx-dual-tone,https://www.carwale.com/hyundai-cars/i20-active/12-sx-dual-tone/,Rs. 9.30 Lakh,Petrol,Manual,1197 cc,,82 bhp,115 Nm,5,6,Hatchback,https://www.carwale.com/hyundai-cars/i20-active/12-sx-dual-tone/,2026-06-17 18:42:52
Hyundai,I20 Active,1.4 S,14-s,https://www.carwale.com/hyundai-cars/i20-active/14-s/,Rs. 8.22 Lakh,Petrol,Manual,1197 cc,,82 bhp,115 Nm,5,2,Hatchback,https://www.carwale.com/hyundai-cars/i20-active/14-s/,2026-06-17 18:42:56
Hyundai,I20 Active,1.4 SX,14-sx,https://www.carwale.com/hyundai-cars/i20-active/14-sx/,Rs. 9.30 Lakh,Petrol,Manual,1197 cc,,82 bhp,115 Nm,5,6,Hatchback,https://www.carwale.com/hyundai-cars/i20-active/14-sx/,2026-06-17 18:43:00
Hyundai,I20 Active,1.4 SX Dual Tone,14-sx-dual-tone,https://www.carwale.com/hyundai-cars/i20-active/14-sx-dual-tone/,Rs. 9.30 Lakh,Petrol,Manual,1197 cc,,82 bhp,115 Nm,5,6,Hatchback,https://www.carwale.com/hyundai-cars/i20-active/14-sx-dual-tone/,2026-06-17 18:43:03
Hyundai,Genesis,3.8,38,https://www.carwale.com/hyundai-cars/genesis/38/,Rs. 35.00 Lakh,Petrol,Automatic,,,,,5,,Coupe,https://www.carwale.com/hyundai-cars/genesis/38/,2026-06-17 18:43:07
Isuzu,V Cross,Z 4WD Diesel Turbo Manual,z-4wd-diesel-turbo-manual,https://www.carwale.com/isuzu-cars/v-cross/z-4wd-diesel-turbo-manual/,Rs. 25.50 Lakh,Diesel,Manual,1898 cc,,161 bhp,360 Nm,5,2,,https://www.carwale.com/isuzu-cars/v-cross/z-4wd-diesel-turbo-manual/,2026-06-17 18:43:11
Isuzu,V Cross,Z Prestige 4WD Diesel Turbo Automatic,z-prestige-4wd-diesel-turbo-automatic,https://www.carwale.com/isuzu-cars/v-cross/z-prestige-4wd-diesel-turbo-automatic/,Rs. 30.00 Lakh,Diesel,Automatic,1898 cc,,161 bhp,360 Nm,5,6,,https://www.carwale.com/isuzu-cars/v-cross/z-prestige-4wd-diesel-turbo-automatic/,2026-06-17 18:43:14
Isuzu,V Cross,Z Prestige 4WD Diesel Turbo Automatic [2024-2026],z-prestige-4wd-diesel-turbo-automatic-2024-2026,https://www.carwale.com/isuzu-cars/v-cross/z-prestige-4wd-diesel-turbo-automatic-2024-2026/,Rs. 29.37 Lakh,Diesel,Automatic,1898 cc,,161 bhp,360 Nm,5,6,,https://www.carwale.com/isuzu-cars/v-cross/z-prestige-4wd-diesel-turbo-automatic-2024-2026/,2026-06-17 18:43:18
Isuzu,V Cross,Z Prestige 4WD Diesel Turbo Manual,z-prestige-4wd-diesel-turbo-manual,https://www.carwale.com/isuzu-cars/v-cross/z-prestige-4wd-diesel-turbo-manual/,Rs. 27.00 Lakh,Diesel,Manual,1898 cc,,161 bhp,360 Nm,5,2,,https://www.carwale.com/isuzu-cars/v-cross/z-prestige-4wd-diesel-turbo-manual/,2026-06-17 18:43:21
Isuzu,Hi Lander,2WD Diesel Turbo Automatic,2wd-diesel-turbo-automatic,https://www.carwale.com/isuzu-cars/hi-lander/2wd-diesel-turbo-automatic/,Rs. 23.60 Lakh,Diesel,Automatic,1898 cc,,161 bhp,360 Nm,5,2,,https://www.carwale.com/isuzu-cars/hi-lander/2wd-diesel-turbo-automatic/,2026-06-17 18:43:25
Isuzu,Hi Lander,2WD Diesel Turbo Manual,2wd-diesel-turbo-manual,https://www.carwale.com/isuzu-cars/hi-lander/2wd-diesel-turbo-manual/,Rs. 21.05 Lakh,Diesel,Manual,1898 cc,,161 bhp,360 Nm,5,2,,https://www.carwale.com/isuzu-cars/hi-lander/2wd-diesel-turbo-manual/,2026-06-17 18:43:29
Isuzu,Mu X,4x2 AT,4x2-at,https://www.carwale.com/isuzu-cars/mu-x/4x2-at/,Rs. 34.53 Lakh,Diesel,Automatic,1898 cc,,161 bhp,360 Nm,7,6,SUV,https://www.carwale.com/isuzu-cars/mu-x/4x2-at/,2026-06-17 18:43:33
Isuzu,Mu X,4x4 AT,4x4-at,https://www.carwale.com/isuzu-cars/mu-x/4x4-at/,Rs. 37.71 Lakh,Diesel,Automatic,1898 cc,,161 bhp,360 Nm,7,6,SUV,https://www.carwale.com/isuzu-cars/mu-x/4x4-at/,2026-06-17 18:43:36
Isuzu,Trooper,4X4,4x4,https://www.carwale.com/isuzu-cars/trooper/4x4/,Rs. 4.65 Lakh,Petrol,Automatic,2499 cc,,,,2,,,https://www.carwale.com/isuzu-cars/trooper/4x4/,2026-06-17 18:43:40
Jaguar,F Pace,S R-Dynamic 2.0 Diesel,s-r-dynamic-20-diesel,https://www.carwale.com/jaguar-cars/f-pace/s-r-dynamic-20-diesel/,Rs. 68.96 Lakh,Diesel,Automatic,1997 cc,15.5 kmpl,201 bhp,430 Nm,5,6,SUV,https://www.carwale.com/jaguar-cars/f-pace/s-r-dynamic-20-diesel/,2026-06-17 18:43:43
Jaguar,F Pace,S R-Dynamic 2.0 Diesel [2021-2023],s-r-dynamic-20-diesel-2021-2023,https://www.carwale.com/jaguar-cars/f-pace/s-r-dynamic-20-diesel-2021-2023/,Rs. 78.46 Lakh,Diesel,Automatic,1997 cc,15.0 kmpl,201 bhp,430 Nm,5,6,SUV,https://www.carwale.com/jaguar-cars/f-pace/s-r-dynamic-20-diesel-2021-2023/,2026-06-17 18:43:47
Jaguar,F Pace,S R-Dynamic 2.0 Petrol,s-r-dynamic-20-petrol,https://www.carwale.com/jaguar-cars/f-pace/s-r-dynamic-20-petrol/,Rs. 68.96 Lakh,Petrol,Automatic,1998 cc,,247 bhp,365 Nm,5,6,SUV,https://www.carwale.com/jaguar-cars/f-pace/s-r-dynamic-20-petrol/,2026-06-17 18:43:51
Jaguar,Type 00,F-Pace,f-pace,https://www.carwale.com/jaguar-cars/type-00/f-pace/,,Petrol,,1997 cc,,,,5,,,https://www.carwale.com/jaguar-cars/type-00/f-pace/,2026-06-17 18:44:07
Jaguar,I Pace,HSE,hse,https://www.carwale.com/jaguar-cars/i-pace/hse/,Rs. 1.26 Crore,Electric,Automatic,90 kWh Battery,,400 bhp,696 Nm,5,6,SUV,https://www.carwale.com/jaguar-cars/i-pace/hse/,2026-06-17 18:44:10
Jaguar,I Pace,S,s,https://www.carwale.com/jaguar-cars/i-pace/s/,Rs. 1.06 Crore,Electric,Automatic,90 kWh Battery,,394.26bhp,696 Nm,5,6,SUV,https://www.carwale.com/jaguar-cars/i-pace/s/,2026-06-17 18:44:14
Jaguar,I Pace,SE,se,https://www.carwale.com/jaguar-cars/i-pace/se/,Rs. 1.20 Crore,Electric,Automatic,90 kWh Battery,,394.26bhp,696 Nm,5,6,SUV,https://www.carwale.com/jaguar-cars/i-pace/se/,2026-06-17 18:44:18
Jaguar,I Pace,SE Black Edition,se-black-edition,https://www.carwale.com/jaguar-cars/i-pace/se-black-edition/,Rs. 1.20 Crore,Electric,Automatic,90 kWh Battery,,394.26bhp,696 Nm,5,6,SUV,https://www.carwale.com/jaguar-cars/i-pace/se-black-edition/,2026-06-17 18:44:21
Jaguar,Xj50,3.0 V6,30-v6,https://www.carwale.com/jaguar-cars/xj50/30-v6/,Rs. 1.00 Lakh,Diesel,Automatic,2993 cc,,,,5,,,https://www.carwale.com/jaguar-cars/xj50/30-v6/,2026-06-17 18:44:25
Jaguar,Xf,2.0 Prestige Petrol,20-prestige-petrol,https://www.carwale.com/jaguar-cars/xf/20-prestige-petrol/,Rs. 55.67 Lakh,Petrol,Automatic,1997 cc,,247 bhp,365 Nm,5,6,Sedan,https://www.carwale.com/jaguar-cars/xf/20-prestige-petrol/,2026-06-17 18:44:29
Jaguar,Xf,Portfolio Diesel,portfolio-diesel,https://www.carwale.com/jaguar-cars/xf/portfolio-diesel/,Rs. 61.39 Lakh,Diesel,Automatic,1999 cc,,177 bhp,430 Nm,5,6,Sedan,https://www.carwale.com/jaguar-cars/xf/portfolio-diesel/,2026-06-17 18:44:32
Jaguar,Xf,Portfolio Diesel CBU,portfolio-diesel-cbu,https://www.carwale.com/jaguar-cars/xf/portfolio-diesel-cbu/,Rs. 63.33 Lakh,Diesel,Automatic,1999 cc,,177 bhp,430 Nm,5,,Sedan,https://www.carwale.com/jaguar-cars/xf/portfolio-diesel-cbu/,2026-06-17 18:44:36
Jaguar,Xf,Portfolio Petrol,portfolio-petrol,https://www.carwale.com/jaguar-cars/xf/portfolio-petrol/,Rs. 60.74 Lakh,Petrol,Automatic,1997 cc,,237 bhp,340 Nm,5,6,Sedan,https://www.carwale.com/jaguar-cars/xf/portfolio-petrol/,2026-06-17 18:44:39
Jaguar,Xf,Portfolio Petrol CBU,portfolio-petrol-cbu,https://www.carwale.com/jaguar-cars/xf/portfolio-petrol-cbu/,Rs. 63.08 Lakh,Petrol,Automatic,1999 cc,,237 bhp,340 Nm,5,,Sedan,https://www.carwale.com/jaguar-cars/xf/portfolio-petrol-cbu/,2026-06-17 18:44:43
Jaguar,Xf,Prestige Diesel,prestige-diesel,https://www.carwale.com/jaguar-cars/xf/prestige-diesel/,Rs. 55.07 Lakh,Diesel,Automatic,1999 cc,,177 bhp,430 Nm,5,6,Sedan,https://www.carwale.com/jaguar-cars/xf/prestige-diesel/,2026-06-17 18:44:46
Jaguar,Xf,Prestige Diesel CBU,prestige-diesel-cbu,https://www.carwale.com/jaguar-cars/xf/prestige-diesel-cbu/,Rs. 57.91 Lakh,Diesel,Automatic,1999 cc,,177 bhp,430 Nm,5,,Sedan,https://www.carwale.com/jaguar-cars/xf/prestige-diesel-cbu/,2026-06-17 18:44:50
Jaguar,Xf,Prestige Petrol CBU,prestige-petrol-cbu,https://www.carwale.com/jaguar-cars/xf/prestige-petrol-cbu/,Rs. 57.66 Lakh,Petrol,Automatic,1999 cc,,237 bhp,340 Nm,5,,Sedan,https://www.carwale.com/jaguar-cars/xf/prestige-petrol-cbu/,2026-06-17 18:44:53
Jaguar,Xf,Prestige Petrol [2017-2020],prestige-petrol-2017-2020,https://www.carwale.com/jaguar-cars/xf/prestige-petrol-2017-2020/,Rs. 54.36 Lakh,Petrol,Automatic,1997cc,,247 bhp,365 Nm,5,6,Sedan,https://www.carwale.com/jaguar-cars/xf/prestige-petrol-2017-2020/,2026-06-17 18:44:57
Jaguar,Xf,Pure Diesel,pure-diesel,https://www.carwale.com/jaguar-cars/xf/pure-diesel/,Rs. 49.78 Lakh,Diesel,Automatic,1999 cc,,177 bhp,430 Nm,5,6,Sedan,https://www.carwale.com/jaguar-cars/xf/pure-diesel/,2026-06-17 18:45:01
Jaguar,Xf,Pure Diesel CBU,pure-diesel-cbu,https://www.carwale.com/jaguar-cars/xf/pure-diesel-cbu/,Rs. 50.52 Lakh,Diesel,Automatic,1999 cc,,177 bhp,430 Nm,5,,Sedan,https://www.carwale.com/jaguar-cars/xf/pure-diesel-cbu/,2026-06-17 18:45:04
Jaguar,Xf,R-Dynamic S D200,r-dynamic-s-d200,https://www.carwale.com/jaguar-cars/xf/r-dynamic-s-d200/,Rs. 76.00 Lakh,Diesel,Automatic,1997 cc,,201 bhp,430 Nm,5,6,Sedan,https://www.carwale.com/jaguar-cars/xf/r-dynamic-s-d200/,2026-06-17 18:45:08
Jaguar,Xf,R-Dynamic S P250,r-dynamic-s-p250,https://www.carwale.com/jaguar-cars/xf/r-dynamic-s-p250/,Rs. 71.60 Lakh,Petrol,Automatic,1997 cc,,247 bhp,365 Nm,5,6,Sedan,https://www.carwale.com/jaguar-cars/xf/r-dynamic-s-p250/,2026-06-17 18:45:11
Jaguar,F Type,2.0 Convertible R Dynamic,20-convertible-r-dynamic,https://www.carwale.com/jaguar-cars/f-type/20-convertible-r-dynamic/,Rs. 1.09 Crore,Petrol,Automatic,1997 cc,,296 bhp,400 Nm,2,4,Coupe,https://www.carwale.com/jaguar-cars/f-type/20-convertible-r-dynamic/,2026-06-17 18:45:15
Jaguar,F Type,Coupe 2.0,coupe-20,https://www.carwale.com/jaguar-cars/f-type/coupe-20/,Rs. 97.93 Lakh,Petrol,Automatic,1997 cc,,296 bhp,400 Nm,2,4,Coupe,https://www.carwale.com/jaguar-cars/f-type/coupe-20/,2026-06-17 18:45:18
Jaguar,F Type,Coupe First Edition 2.0,coupe-first-edition-20,https://www.carwale.com/jaguar-cars/f-type/coupe-first-edition-20/,Rs. 1.04 Crore,Petrol,Automatic,1997 cc,,296 bhp,400 Nm,2,4,Coupe,https://www.carwale.com/jaguar-cars/f-type/coupe-first-edition-20/,2026-06-17 18:45:22
Jaguar,F Type,Coupe R-Dynamic 2.0,coupe-r-dynamic-20,https://www.carwale.com/jaguar-cars/f-type/coupe-r-dynamic-20/,Rs. 1.00 Crore,Petrol,Automatic,1997 cc,,296 bhp,400 Nm,2,4,Coupe,https://www.carwale.com/jaguar-cars/f-type/coupe-r-dynamic-20/,2026-06-17 18:45:26
Jaguar,F Type,Coupe R-Dynamic 2.0 [2020-2023],coupe-r-dynamic-20-2020-2023,https://www.carwale.com/jaguar-cars/f-type/coupe-r-dynamic-20-2020-2023/,Rs. 99.96 Lakh,Petrol,Automatic,1997 cc,,296 bhp,400 Nm,2,4,Coupe,https://www.carwale.com/jaguar-cars/f-type/coupe-r-dynamic-20-2020-2023/,2026-06-17 18:45:29
Jaguar,F Type,V8 Convertible R AWD 5.0,v8-convertible-r-awd-50,https://www.carwale.com/jaguar-cars/f-type/v8-convertible-r-awd-50/,Rs. 2.61 Crore,Petrol,Automatic,5000 cc,,567 bhp,700 Nm,2,4,Coupe,https://www.carwale.com/jaguar-cars/f-type/v8-convertible-r-awd-50/,2026-06-17 18:45:33
Jaguar,F Type,V8 Convertible R-Dynamic 5.0,v8-convertible-r-dynamic-50,https://www.carwale.com/jaguar-cars/f-type/v8-convertible-r-dynamic-50/,Rs. 1.56 Crore,Petrol,Automatic,5000 cc,,444 bhp,580 Nm,2,4,Coupe,https://www.carwale.com/jaguar-cars/f-type/v8-convertible-r-dynamic-50/,2026-06-17 18:45:37
