brand_slug,brand_name,model_slug,model_name,variant_slug,variant_name,variant_url
porsche,Porsche,macan-2019-2021,Macan 2019 2021,turbo,Turbo,https://www.carwale.com/porsche-cars/macan-2019-2021/turbo/
porsche,Porsche,911-2006-2019,911 2006 2019,carrera-4,Carrera 4,https://www.carwale.com/porsche-cars/911-2006-2019/carrera-4/
porsche,Porsche,911-2006-2019,911 2006 2019,targa-4-2015-2019,Targa 4 2015 2019,https://www.carwale.com/porsche-cars/911-2006-2019/targa-4-2015-2019/
porsche,Porsche,911-2006-2019,911 2006 2019,carrera-4-cabriolet,Carrera 4 Cabriolet,https://www.carwale.com/porsche-cars/911-2006-2019/carrera-4-cabriolet/
porsche,Porsche,911-2006-2019,911 2006 2019,carrera,Carrera,https://www.carwale.com/porsche-cars/911-2006-2019/carrera/
porsche,Porsche,911-2006-2019,911 2006 2019,carrera-4s,Carrera 4S,https://www.carwale.com/porsche-cars/911-2006-2019/carrera-4s/
porsche,Porsche,911-2006-2019,911 2006 2019,carrera-cabriolet,Carrera Cabriolet,https://www.carwale.com/porsche-cars/911-2006-2019/carrera-cabriolet/
porsche,Porsche,911-2006-2019,911 2006 2019,targa-4s-2015-2019,Targa 4S 2015 2019,https://www.carwale.com/porsche-cars/911-2006-2019/targa-4s-2015-2019/
porsche,Porsche,911-2006-2019,911 2006 2019,carrera-4s-cabriolet,Carrera 4S Cabriolet,https://www.carwale.com/porsche-cars/911-2006-2019/carrera-4s-cabriolet/
porsche,Porsche,911-2006-2019,911 2006 2019,carrera-s,Carrera S,https://www.carwale.com/porsche-cars/911-2006-2019/carrera-s/
porsche,Porsche,911-2006-2019,911 2006 2019,carrera-s-cabriolet,Carrera S Cabriolet,https://www.carwale.com/porsche-cars/911-2006-2019/carrera-s-cabriolet/
porsche,Porsche,911-2006-2019,911 2006 2019,gt3-2013-2017,Gt3 2013 2017,https://www.carwale.com/porsche-cars/911-2006-2019/gt3-2013-2017/
porsche,Porsche,911-2006-2019,911 2006 2019,gt3,Gt3,https://www.carwale.com/porsche-cars/911-2006-2019/gt3/
porsche,Porsche,911-2006-2019,911 2006 2019,turbo,Turbo,https://www.carwale.com/porsche-cars/911-2006-2019/turbo/
porsche,Porsche,911-2006-2019,911 2006 2019,turbo-cabriolet,Turbo Cabriolet,https://www.carwale.com/porsche-cars/911-2006-2019/turbo-cabriolet/
porsche,Porsche,911-2006-2019,911 2006 2019,turbo-s,Turbo S,https://www.carwale.com/porsche-cars/911-2006-2019/turbo-s/
porsche,Porsche,911-2006-2019,911 2006 2019,turbo-s-cabriolet,Turbo S Cabriolet,https://www.carwale.com/porsche-cars/911-2006-2019/turbo-s-cabriolet/
porsche,Porsche,911-2006-2019,911 2006 2019,gt2-rs,Gt2 Rs,https://www.carwale.com/porsche-cars/911-2006-2019/gt2-rs/
porsche,Porsche,cayenne-2014-2018,Cayenne 2014 2018,platinum-edition,Platinum Edition,https://www.carwale.com/porsche-cars/cayenne-2014-2018/platinum-edition/
porsche,Porsche,cayenne-2014-2018,Cayenne 2014 2018,platinum-edition-diesel,Platinum Edition Diesel,https://www.carwale.com/porsche-cars/cayenne-2014-2018/platinum-edition-diesel/
porsche,Porsche,cayenne-2014-2018,Cayenne 2014 2018,s-petrol,S Petrol,https://www.carwale.com/porsche-cars/cayenne-2014-2018/s-petrol/
porsche,Porsche,cayenne-2014-2018,Cayenne 2014 2018,s-2014-2016,S 2014 2016,https://www.carwale.com/porsche-cars/cayenne-2014-2018/s-2014-2016/
porsche,Porsche,cayenne-2014-2018,Cayenne 2014 2018,s-diesel,S Diesel,https://www.carwale.com/porsche-cars/cayenne-2014-2018/s-diesel/
porsche,Porsche,cayenne-2014-2018,Cayenne 2014 2018,gts,Gts,https://www.carwale.com/porsche-cars/cayenne-2014-2018/gts/
porsche,Porsche,cayenne-2014-2018,Cayenne 2014 2018,turbo,Turbo,https://www.carwale.com/porsche-cars/cayenne-2014-2018/turbo/
porsche,Porsche,cayenne-2014-2018,Cayenne 2014 2018,32-v6-petrol,32 V6 Petrol,https://www.carwale.com/porsche-cars/cayenne-2014-2018/32-v6-petrol/
porsche,Porsche,cayman-2014-2017,Cayman 2014 2017,base-manual,Base Manual,https://www.carwale.com/porsche-cars/cayman-2014-2017/base-manual/
porsche,Porsche,cayman-2014-2017,Cayman 2014 2017,s-manual,S Manual,https://www.carwale.com/porsche-cars/cayman-2014-2017/s-manual/
porsche,Porsche,cayman-2014-2017,Cayman 2014 2017,base-tiptronic,Base Tiptronic,https://www.carwale.com/porsche-cars/cayman-2014-2017/base-tiptronic/
porsche,Porsche,cayman-2014-2017,Cayman 2014 2017,s-tiptronic,S Tiptronic,https://www.carwale.com/porsche-cars/cayman-2014-2017/s-tiptronic/
porsche,Porsche,cayman-2014-2017,Cayman 2014 2017,gts,Gts,https://www.carwale.com/porsche-cars/cayman-2014-2017/gts/
porsche,Porsche,carreragt,Carreragt,s,S,https://www.carwale.com/porsche-cars/carreragt/s/
porsche,Porsche,boxster-2014-2017,Boxster 2014 2017,base-manual,Base Manual,https://www.carwale.com/porsche-cars/boxster-2014-2017/base-manual/
porsche,Porsche,boxster-2014-2017,Boxster 2014 2017,s-manual,S Manual,https://www.carwale.com/porsche-cars/boxster-2014-2017/s-manual/
porsche,Porsche,boxster-2014-2017,Boxster 2014 2017,base-tiptronic,Base Tiptronic,https://www.carwale.com/porsche-cars/boxster-2014-2017/base-tiptronic/
porsche,Porsche,boxster-2014-2017,Boxster 2014 2017,s-tiptronic,S Tiptronic,https://www.carwale.com/porsche-cars/boxster-2014-2017/s-tiptronic/
porsche,Porsche,boxster-2014-2017,Boxster 2014 2017,gts,Gts,https://www.carwale.com/porsche-cars/boxster-2014-2017/gts/
renault,Renault,triber,Triber,authentic,Authentic,https://www.carwale.com/renault-cars/triber/authentic/
renault,Renault,triber,Triber,evolution,Evolution,https://www.carwale.com/renault-cars/triber/evolution/
renault,Renault,triber,Triber,techno,Techno,https://www.carwale.com/renault-cars/triber/techno/
renault,Renault,triber,Triber,emotion,Emotion,https://www.carwale.com/renault-cars/triber/emotion/
renault,Renault,duster,Duster,authentic,Authentic,https://www.carwale.com/renault-cars/duster/authentic/
renault,Renault,duster,Duster,evolution,Evolution,https://www.carwale.com/renault-cars/duster/evolution/
renault,Renault,duster,Duster,techno,Techno,https://www.carwale.com/renault-cars/duster/techno/
renault,Renault,duster,Duster,techno-plus,Techno Plus,https://www.carwale.com/renault-cars/duster/techno-plus/
renault,Renault,duster,Duster,iconic,Iconic,https://www.carwale.com/renault-cars/duster/iconic/
renault,Renault,duster,Duster,emotion,Emotion,https://www.carwale.com/renault-cars/duster/emotion/
renault,Renault,kiger,Kiger,authentic,Authentic,https://www.carwale.com/renault-cars/kiger/authentic/
renault,Renault,kiger,Kiger,evolution,Evolution,https://www.carwale.com/renault-cars/kiger/evolution/
renault,Renault,kiger,Kiger,techno,Techno,https://www.carwale.com/renault-cars/kiger/techno/
renault,Renault,kiger,Kiger,emotion,Emotion,https://www.carwale.com/renault-cars/kiger/emotion/
renault,Renault,kwid,Kwid,authentic,Authentic,https://www.carwale.com/renault-cars/kwid/authentic/
renault,Renault,kwid,Kwid,evolution,Evolution,https://www.carwale.com/renault-cars/kwid/evolution/
renault,Renault,kwid,Kwid,techno,Techno,https://www.carwale.com/renault-cars/kwid/techno/
renault,Renault,kwid,Kwid,climber,Climber,https://www.carwale.com/renault-cars/kwid/climber/
renault,Renault,triber-2023-2025,Triber 2023 2025,rxe,Rxe,https://www.carwale.com/renault-cars/triber-2023-2025/rxe/
renault,Renault,triber-2023-2025,Triber 2023 2025,rxl,Rxl,https://www.carwale.com/renault-cars/triber-2023-2025/rxl/
renault,Renault,triber-2023-2025,Triber 2023 2025,rxt,Rxt,https://www.carwale.com/renault-cars/triber-2023-2025/rxt/
renault,Renault,triber-2023-2025,Triber 2023 2025,rxz,Rxz,https://www.carwale.com/renault-cars/triber-2023-2025/rxz/
renault,Renault,kiger-2023-2025,Kiger 2023 2025,rxe,Rxe,https://www.carwale.com/renault-cars/kiger-2023-2025/rxe/
renault,Renault,kiger-2023-2025,Kiger 2023 2025,rxl,Rxl,https://www.carwale.com/renault-cars/kiger-2023-2025/rxl/
renault,Renault,kiger-2023-2025,Kiger 2023 2025,rxt,Rxt,https://www.carwale.com/renault-cars/kiger-2023-2025/rxt/
renault,Renault,kiger-2023-2025,Kiger 2023 2025,rxto,Rxto,https://www.carwale.com/renault-cars/kiger-2023-2025/rxto/
renault,Renault,kiger-2023-2025,Kiger 2023 2025,rxz,Rxz,https://www.carwale.com/renault-cars/kiger-2023-2025/rxz/
renault,Renault,kwid-2022-2023,Kwid 2022 2023,rxl,Rxl,https://www.carwale.com/renault-cars/kwid-2022-2023/rxl/
renault,Renault,kwid-2022-2023,Kwid 2022 2023,rxl-o,Rxl O,https://www.carwale.com/renault-cars/kwid-2022-2023/rxl-o/
renault,Renault,kwid-2022-2023,Kwid 2022 2023,rxt,Rxt,https://www.carwale.com/renault-cars/kwid-2022-2023/rxt/
renault,Renault,kwid-2022-2023,Kwid 2022 2023,climber,Climber,https://www.carwale.com/renault-cars/kwid-2022-2023/climber/
renault,Renault,kwid-2022-2023,Kwid 2022 2023,climber-o,Climber O,https://www.carwale.com/renault-cars/kwid-2022-2023/climber-o/
renault,Renault,kwid-2022-2023,Kwid 2022 2023,rxt-o,Rxt O,https://www.carwale.com/renault-cars/kwid-2022-2023/rxt-o/
renault,Renault,old-generation-duster-2020-2022,Old Generation Duster 2020 2022,rxe,Rxe,https://www.carwale.com/renault-cars/old-generation-duster-2020-2022/rxe/
renault,Renault,old-generation-duster-2020-2022,Old Generation Duster 2020 2022,rxs,Rxs,https://www.carwale.com/renault-cars/old-generation-duster-2020-2022/rxs/
renault,Renault,old-generation-duster-2020-2022,Old Generation Duster 2020 2022,rxz,Rxz,https://www.carwale.com/renault-cars/old-generation-duster-2020-2022/rxz/
renault,Renault,koleos-2014-2017,Koleos 2014 2017,4x2,4X2,https://www.carwale.com/renault-cars/koleos-2014-2017/4x2/
renault,Renault,koleos-2014-2017,Koleos 2014 2017,4x4,4X4,https://www.carwale.com/renault-cars/koleos-2014-2017/4x4/
renault,Renault,pulse-2015-2017,Pulse 2015 2017,rxl,Rxl,https://www.carwale.com/renault-cars/pulse-2015-2017/rxl/
renault,Renault,pulse-2015-2017,Pulse 2015 2017,rxz,Rxz,https://www.carwale.com/renault-cars/pulse-2015-2017/rxz/
renault,Renault,scala-2012-2017,Scala 2012 2017,rxe,Rxe,https://www.carwale.com/renault-cars/scala-2012-2017/rxe/
renault,Renault,scala-2012-2017,Scala 2012 2017,rxl,Rxl,https://www.carwale.com/renault-cars/scala-2012-2017/rxl/
renault,Renault,scala-2012-2017,Scala 2012 2017,rxz,Rxz,https://www.carwale.com/renault-cars/scala-2012-2017/rxz/
renault,Renault,scala-2012-2017,Scala 2012 2017,travelogue-edition,Travelogue Edition,https://www.carwale.com/renault-cars/scala-2012-2017/travelogue-edition/
renault,Renault,lodgy,Lodgy,std,Std,https://www.carwale.com/renault-cars/lodgy/std/
renault,Renault,lodgy,Lodgy,rxl,Rxl,https://www.carwale.com/renault-cars/lodgy/rxl/
renault,Renault,lodgy,Lodgy,rxe,Rxe,https://www.carwale.com/renault-cars/lodgy/rxe/
renault,Renault,lodgy,Lodgy,world,World,https://www.carwale.com/renault-cars/lodgy/world/
renault,Renault,lodgy,Lodgy,rxl-stepway,Rxl Stepway,https://www.carwale.com/renault-cars/lodgy/rxl-stepway/
renault,Renault,lodgy,Lodgy,rxz,Rxz,https://www.carwale.com/renault-cars/lodgy/rxz/
renault,Renault,lodgy,Lodgy,rxz-stepway,Rxz Stepway,https://www.carwale.com/renault-cars/lodgy/rxz-stepway/
renault,Renault,scenic,Scenic,2,2,https://www.carwale.com/renault-cars/scenic/2/
renault,Renault,fluence-2014-2017,Fluence 2014 2017,e2,E2,https://www.carwale.com/renault-cars/fluence-2014-2017/e2/
renault,Renault,fluence-2014-2017,Fluence 2014 2017,e4,E4,https://www.carwale.com/renault-cars/fluence-2014-2017/e4/
renault,Renault,megane,Megane,20,20,https://www.carwale.com/renault-cars/megane/20/
renault,Renault,captur,Captur,rxe,Rxe,https://www.carwale.com/renault-cars/captur/rxe/
renault,Renault,captur,Captur,platine,Platine,https://www.carwale.com/renault-cars/captur/platine/
rolls-royce,Rolls-Royce,phantom,Phantom,sedan,Sedan,https://www.carwale.com/rolls-royce-cars/phantom/sedan/
rolls-royce,Rolls-Royce,phantom,Phantom,centenary-edition,Centenary Edition,https://www.carwale.com/rolls-royce-cars/phantom/centenary-edition/
rolls-royce,Rolls-Royce,cullinan,Cullinan,suv,Suv,https://www.carwale.com/rolls-royce-cars/cullinan/suv/
rolls-royce,Rolls-Royce,spectre,Spectre,coupe,Coupe,https://www.carwale.com/rolls-royce-cars/spectre/coupe/
rolls-royce,Rolls-Royce,spectre,Spectre,black-badge,Black Badge,https://www.carwale.com/rolls-royce-cars/spectre/black-badge/
rolls-royce,Rolls-Royce,spectre,Spectre,range,Range,https://www.carwale.com/rolls-royce-cars/spectre/range/
rolls-royce,Rolls-Royce,phantomcoupe,Phantomcoupe,68-l,68 L,https://www.carwale.com/rolls-royce-cars/phantomcoupe/68-l/
rolls-royce,Rolls-Royce,dropheadcoupe,Dropheadcoupe,convertible,Convertible,https://www.carwale.com/rolls-royce-cars/dropheadcoupe/convertible/
rolls-royce,Rolls-Royce,ghost-series-ii,Ghost Series Ii,66-2014-2020,66 2014 2020,https://www.carwale.com/rolls-royce-cars/ghost-series-ii/66-2014-2020/
rolls-royce,Rolls-Royce,ghost-series-ii,Ghost Series Ii,66,66,https://www.carwale.com/rolls-royce-cars/ghost-series-ii/66/
rolls-royce,Rolls-Royce,ghost-series-ii,Ghost Series Ii,ewb-2015-2020,Ewb 2015 2020,https://www.carwale.com/rolls-royce-cars/ghost-series-ii/ewb-2015-2020/
rolls-royce,Rolls-Royce,ghost-series-ii,Ghost Series Ii,ewb,Ewb,https://www.carwale.com/rolls-royce-cars/ghost-series-ii/ewb/
rolls-royce,Rolls-Royce,wraith,Wraith,coupe-2015-2020,Coupe 2015 2020,https://www.carwale.com/rolls-royce-cars/wraith/coupe-2015-2020/
rolls-royce,Rolls-Royce,wraith,Wraith,coupe,Coupe,https://www.carwale.com/rolls-royce-cars/wraith/coupe/
rolls-royce,Rolls-Royce,dawn,Dawn,convertible,Convertible,https://www.carwale.com/rolls-royce-cars/dawn/convertible/
rolls-royce,Rolls-Royce,dawn,Dawn,convertible-2016-2020,Convertible 2016 2020,https://www.carwale.com/rolls-royce-cars/dawn/convertible-2016-2020/
rolls-royce,Rolls-Royce,silver-spur,Silver Spur,67-v8,67 V8,https://www.carwale.com/rolls-royce-cars/silver-spur/67-v8/
skoda,Skoda,kylaq,Kylaq,classic,Classic,https://www.carwale.com/skoda-cars/kylaq/classic/
skoda,Skoda,kylaq,Kylaq,classic-plus,Classic Plus,https://www.carwale.com/skoda-cars/kylaq/classic-plus/
skoda,Skoda,kylaq,Kylaq,signature,Signature,https://www.carwale.com/skoda-cars/kylaq/signature/
skoda,Skoda,kylaq,Kylaq,signature-plus,Signature Plus,https://www.carwale.com/skoda-cars/kylaq/signature-plus/
skoda,Skoda,kylaq,Kylaq,prestige,Prestige,https://www.carwale.com/skoda-cars/kylaq/prestige/
skoda,Skoda,kylaq,Kylaq,prestige-plus,Prestige Plus,https://www.carwale.com/skoda-cars/kylaq/prestige-plus/
skoda,Skoda,kylaq,Kylaq,sportline,Sportline,https://www.carwale.com/skoda-cars/kylaq/sportline/
skoda,Skoda,slavia,Slavia,classic,Classic,https://www.carwale.com/skoda-cars/slavia/classic/
skoda,Skoda,slavia,Slavia,signature,Signature,https://www.carwale.com/skoda-cars/slavia/signature/
skoda,Skoda,slavia,Slavia,prestige,Prestige,https://www.carwale.com/skoda-cars/slavia/prestige/
skoda,Skoda,slavia,Slavia,sportline,Sportline,https://www.carwale.com/skoda-cars/slavia/sportline/
skoda,Skoda,slavia,Slavia,monte-carlo,Monte Carlo,https://www.carwale.com/skoda-cars/slavia/monte-carlo/
skoda,Skoda,kushaq,Kushaq,classic-plus,Classic Plus,https://www.carwale.com/skoda-cars/kushaq/classic-plus/
skoda,Skoda,kushaq,Kushaq,signature,Signature,https://www.carwale.com/skoda-cars/kushaq/signature/
skoda,Skoda,kushaq,Kushaq,sportline,Sportline,https://www.carwale.com/skoda-cars/kushaq/sportline/
skoda,Skoda,kushaq,Kushaq,prestige,Prestige,https://www.carwale.com/skoda-cars/kushaq/prestige/
skoda,Skoda,kushaq,Kushaq,monte-carlo,Monte Carlo,https://www.carwale.com/skoda-cars/kushaq/monte-carlo/
skoda,Skoda,octaviars,Octaviars,20-tsi,20 Tsi,https://www.carwale.com/skoda-cars/octaviars/20-tsi/
skoda,Skoda,kodiaq,Kodiaq,lounge,Lounge,https://www.carwale.com/skoda-cars/kodiaq/lounge/
skoda,Skoda,kodiaq,Kodiaq,sportline,Sportline,https://www.carwale.com/skoda-cars/kodiaq/sportline/
skoda,Skoda,kodiaq,Kodiaq,selection-lk,Selection Lk,https://www.carwale.com/skoda-cars/kodiaq/selection-lk/
skoda,Skoda,epiq,Epiq,range,Range,https://www.carwale.com/skoda-cars/epiq/range/
skoda,Skoda,old-generation-kushaq-2024,Old Generation Kushaq 2024,classic,Classic,https://www.carwale.com/skoda-cars/old-generation-kushaq-2024/classic/
skoda,Skoda,old-generation-kushaq-2024,Old Generation Kushaq 2024,active,Active,https://www.carwale.com/skoda-cars/old-generation-kushaq-2024/active/
skoda,Skoda,old-generation-kushaq-2024,Old Generation Kushaq 2024,onyx,Onyx,https://www.carwale.com/skoda-cars/old-generation-kushaq-2024/onyx/
skoda,Skoda,old-generation-kushaq-2024,Old Generation Kushaq 2024,signature,Signature,https://www.carwale.com/skoda-cars/old-generation-kushaq-2024/signature/
skoda,Skoda,old-generation-kushaq-2024,Old Generation Kushaq 2024,ambition,Ambition,https://www.carwale.com/skoda-cars/old-generation-kushaq-2024/ambition/
skoda,Skoda,old-generation-kushaq-2024,Old Generation Kushaq 2024,sportline,Sportline,https://www.carwale.com/skoda-cars/old-generation-kushaq-2024/sportline/
skoda,Skoda,old-generation-kushaq-2024,Old Generation Kushaq 2024,anniversary-edition,Anniversary Edition,https://www.carwale.com/skoda-cars/old-generation-kushaq-2024/anniversary-edition/
skoda,Skoda,old-generation-kushaq-2024,Old Generation Kushaq 2024,monte-carlo,Monte Carlo,https://www.carwale.com/skoda-cars/old-generation-kushaq-2024/monte-carlo/
skoda,Skoda,old-generation-kushaq-2024,Old Generation Kushaq 2024,prestige,Prestige,https://www.carwale.com/skoda-cars/old-generation-kushaq-2024/prestige/
skoda,Skoda,old-generation-kushaq-2024,Old Generation Kushaq 2024,style,Style,https://www.carwale.com/skoda-cars/old-generation-kushaq-2024/style/
skoda,Skoda,kodiaq-2022-2025,Kodiaq 2022 2025,style,Style,https://www.carwale.com/skoda-cars/kodiaq-2022-2025/style/
skoda,Skoda,kodiaq-2022-2025,Kodiaq 2022 2025,sportline,Sportline,https://www.carwale.com/skoda-cars/kodiaq-2022-2025/sportline/
skoda,Skoda,kodiaq-2022-2025,Kodiaq 2022 2025,lk,Lk,https://www.carwale.com/skoda-cars/kodiaq-2022-2025/lk/
skoda,Skoda,superb-2024,Superb 2024,lk,Lk,https://www.carwale.com/skoda-cars/superb-2024/lk/
skoda,Skoda,slavia-2023-2024,Slavia 2023 2024,active,Active,https://www.carwale.com/skoda-cars/slavia-2023-2024/active/
skoda,Skoda,slavia-2023-2024,Slavia 2023 2024,ambition-plus,Ambition Plus,https://www.carwale.com/skoda-cars/slavia-2023-2024/ambition-plus/
skoda,Skoda,slavia-2023-2024,Slavia 2023 2024,ambition,Ambition,https://www.carwale.com/skoda-cars/slavia-2023-2024/ambition/
skoda,Skoda,slavia-2023-2024,Slavia 2023 2024,style,Style,https://www.carwale.com/skoda-cars/slavia-2023-2024/style/
skoda,Skoda,slavia-2023-2024,Slavia 2023 2024,stylel,Stylel,https://www.carwale.com/skoda-cars/slavia-2023-2024/stylel/
skoda,Skoda,octavia,Octavia,style,Style,https://www.carwale.com/skoda-cars/octavia/style/
skoda,Skoda,octavia,Octavia,lk,Lk,https://www.carwale.com/skoda-cars/octavia/lk/
skoda,Skoda,rapid-tsi,Rapid Tsi,rider,Rider,https://www.carwale.com/skoda-cars/rapid-tsi/rider/
skoda,Skoda,rapid-tsi,Rapid Tsi,rider-plus,Rider Plus,https://www.carwale.com/skoda-cars/rapid-tsi/rider-plus/
skoda,Skoda,rapid-tsi,Rapid Tsi,ambition,Ambition,https://www.carwale.com/skoda-cars/rapid-tsi/ambition/
skoda,Skoda,rapid-tsi,Rapid Tsi,onyx,Onyx,https://www.carwale.com/skoda-cars/rapid-tsi/onyx/
skoda,Skoda,rapid-tsi,Rapid Tsi,style,Style,https://www.carwale.com/skoda-cars/rapid-tsi/style/
skoda,Skoda,rapid-tsi,Rapid Tsi,matte,Matte,https://www.carwale.com/skoda-cars/rapid-tsi/matte/
skoda,Skoda,rapid-tsi,Rapid Tsi,monte-carlo,Monte Carlo,https://www.carwale.com/skoda-cars/rapid-tsi/monte-carlo/
skoda,Skoda,rapid-tsi,Rapid Tsi,active,Active,https://www.carwale.com/skoda-cars/rapid-tsi/active/
skoda,Skoda,yeti,Yeti,style,Style,https://www.carwale.com/skoda-cars/yeti/style/
skoda,Skoda,laura,Laura,classic,Classic,https://www.carwale.com/skoda-cars/laura/classic/
skoda,Skoda,laura,Laura,active,Active,https://www.carwale.com/skoda-cars/laura/active/
skoda,Skoda,laura,Laura,ambiente,Ambiente,https://www.carwale.com/skoda-cars/laura/ambiente/
skoda,Skoda,laura,Laura,ambition,Ambition,https://www.carwale.com/skoda-cars/laura/ambition/
skoda,Skoda,laura,Laura,elegance,Elegance,https://www.carwale.com/skoda-cars/laura/elegance/
skoda,Skoda,laura,Laura,rs,Rs,https://www.carwale.com/skoda-cars/laura/rs/
skoda,Skoda,laura,Laura,lk,Lk,https://www.carwale.com/skoda-cars/laura/lk/
skoda,Skoda,fabia-scout,Fabia Scout,scout,Scout,https://www.carwale.com/skoda-cars/fabia-scout/scout/
skoda,Skoda,karoq,Karoq,15-tsi,15 Tsi,https://www.carwale.com/skoda-cars/karoq/15-tsi/
tata,Tata,punch,Punch,smart,Smart,https://www.carwale.com/tata-cars/punch/smart/
tata,Tata,punch,Punch,pure,Pure,https://www.carwale.com/tata-cars/punch/pure/
tata,Tata,punch,Punch,pure-plus,Pure Plus,https://www.carwale.com/tata-cars/punch/pure-plus/
tata,Tata,punch,Punch,pure-plus-s,Pure Plus S,https://www.carwale.com/tata-cars/punch/pure-plus-s/
tata,Tata,punch,Punch,adventure,Adventure,https://www.carwale.com/tata-cars/punch/adventure/
tata,Tata,punch,Punch,adventure-s,Adventure S,https://www.carwale.com/tata-cars/punch/adventure-s/
tata,Tata,punch,Punch,accomplished,Accomplished,https://www.carwale.com/tata-cars/punch/accomplished/
tata,Tata,punch,Punch,accomplished-plus-s,Accomplished Plus S,https://www.carwale.com/tata-cars/punch/accomplished-plus-s/
tata,Tata,nexon,Nexon,smart,Smart,https://www.carwale.com/tata-cars/nexon/smart/
tata,Tata,nexon,Nexon,smart-plus,Smart Plus,https://www.carwale.com/tata-cars/nexon/smart-plus/
tata,Tata,nexon,Nexon,smart-plus-s,Smart Plus S,https://www.carwale.com/tata-cars/nexon/smart-plus-s/
tata,Tata,nexon,Nexon,pure-plus,Pure Plus,https://www.carwale.com/tata-cars/nexon/pure-plus/
tata,Tata,nexon,Nexon,pure-plus-s,Pure Plus S,https://www.carwale.com/tata-cars/nexon/pure-plus-s/
tata,Tata,nexon,Nexon,pure-plus-ps,Pure Plus Ps,https://www.carwale.com/tata-cars/nexon/pure-plus-ps/
tata,Tata,nexon,Nexon,creative,Creative,https://www.carwale.com/tata-cars/nexon/creative/
tata,Tata,nexon,Nexon,creative-plus-s,Creative Plus S,https://www.carwale.com/tata-cars/nexon/creative-plus-s/
tata,Tata,nexon,Nexon,creative-plus-ps,Creative Plus Ps,https://www.carwale.com/tata-cars/nexon/creative-plus-ps/
tata,Tata,nexon,Nexon,fearless-plus-ps,Fearless Plus Ps,https://www.carwale.com/tata-cars/nexon/fearless-plus-ps/
tata,Tata,nexon,Nexon,fearless-plus-a-ps,Fearless Plus A Ps,https://www.carwale.com/tata-cars/nexon/fearless-plus-a-ps/
tata,Tata,tiago,Tiago,smart,Smart,https://www.carwale.com/tata-cars/tiago/smart/
tata,Tata,tiago,Tiago,pure,Pure,https://www.carwale.com/tata-cars/tiago/pure/
tata,Tata,tiago,Tiago,pure-plus,Pure Plus,https://www.carwale.com/tata-cars/tiago/pure-plus/
tata,Tata,tiago,Tiago,pure-plus-a,Pure Plus A,https://www.carwale.com/tata-cars/tiago/pure-plus-a/
tata,Tata,tiago,Tiago,creative,Creative,https://www.carwale.com/tata-cars/tiago/creative/
tata,Tata,tiago,Tiago,creative-plus,Creative Plus,https://www.carwale.com/tata-cars/tiago/creative-plus/
tata,Tata,tiago-ev,Tiago Ev,smart,Smart,https://www.carwale.com/tata-cars/tiago-ev/smart/
tata,Tata,tiago-ev,Tiago Ev,pure-plus,Pure Plus,https://www.carwale.com/tata-cars/tiago-ev/pure-plus/
tata,Tata,tiago-ev,Tiago Ev,creative-plus,Creative Plus,https://www.carwale.com/tata-cars/tiago-ev/creative-plus/
tata,Tata,tiago-ev,Tiago Ev,range,Range,https://www.carwale.com/tata-cars/tiago-ev/range/
tata,Tata,sierra,Sierra,smart-plus,Smart Plus,https://www.carwale.com/tata-cars/sierra/smart-plus/
tata,Tata,sierra,Sierra,pure,Pure,https://www.carwale.com/tata-cars/sierra/pure/
tata,Tata,sierra,Sierra,pure-plus,Pure Plus,https://www.carwale.com/tata-cars/sierra/pure-plus/
tata,Tata,sierra,Sierra,adventure,Adventure,https://www.carwale.com/tata-cars/sierra/adventure/
tata,Tata,sierra,Sierra,adventure-plus,Adventure Plus,https://www.carwale.com/tata-cars/sierra/adventure-plus/
tata,Tata,sierra,Sierra,accomplished,Accomplished,https://www.carwale.com/tata-cars/sierra/accomplished/
tata,Tata,sierra,Sierra,accomplished-plus,Accomplished Plus,https://www.carwale.com/tata-cars/sierra/accomplished-plus/
tata,Tata,punch-ev,Punch Ev,smart,Smart,https://www.carwale.com/tata-cars/punch-ev/smart/
tata,Tata,punch-ev,Punch Ev,smart-plus,Smart Plus,https://www.carwale.com/tata-cars/punch-ev/smart-plus/
tata,Tata,punch-ev,Punch Ev,adventure,Adventure,https://www.carwale.com/tata-cars/punch-ev/adventure/
tata,Tata,punch-ev,Punch Ev,empowered,Empowered,https://www.carwale.com/tata-cars/punch-ev/empowered/
tata,Tata,punch-ev,Punch Ev,empowered-plus-s,Empowered Plus S,https://www.carwale.com/tata-cars/punch-ev/empowered-plus-s/
tata,Tata,punch-ev,Punch Ev,range,Range,https://www.carwale.com/tata-cars/punch-ev/range/
tata,Tata,harrier,Harrier,smart,Smart,https://www.carwale.com/tata-cars/harrier/smart/
tata,Tata,harrier,Harrier,pure-x,Pure X,https://www.carwale.com/tata-cars/harrier/pure-x/
tata,Tata,harrier,Harrier,adventure-x,Adventure X,https://www.carwale.com/tata-cars/harrier/adventure-x/
tata,Tata,harrier,Harrier,adventure-x-plus,Adventure X Plus,https://www.carwale.com/tata-cars/harrier/adventure-x-plus/
tata,Tata,harrier,Harrier,adventure-x-dark-edition,Adventure X Dark Edition,https://www.carwale.com/tata-cars/harrier/adventure-x-dark-edition/
tata,Tata,harrier,Harrier,adventure-x-plus-dark-edition,Adventure X Plus Dark Edition,https://www.carwale.com/tata-cars/harrier/adventure-x-plus-dark-edition/
