brand_name,model_name,variant_name,variant_slug,variant_url,price,fuel_type,transmission,engine,mileage,power,torque,seating_capacity,airbags,body_type,source_url,scraped_at
Kia,Carens Clavis,HTX Plus Petrol 1.5L Turbo Automatic (DCT) 6 STR,htx-plus-petrol-15l-turbo-automatic-dct-6-str,https://www.carwale.com/kia-cars/carens-clavis/htx-plus-petrol-15l-turbo-automatic-dct-6-str/,Rs. 22.20 Lakh,Petrol,Manual,"1482 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",,158 bhp,253 Nm,7,6,SUV,https://www.carwale.com/kia-cars/carens-clavis/htx-plus-petrol-15l-turbo-automatic-dct-6-str/,2026-06-16 19:27:21
Kia,Carens Clavis,HTX Plus Petrol 1.5L Turbo Automatic (DCT) 7 STR,htx-plus-petrol-15l-turbo-automatic-dct-7-str,https://www.carwale.com/kia-cars/carens-clavis/htx-plus-petrol-15l-turbo-automatic-dct-7-str/,Rs. 22.20 Lakh,Petrol,Manual,"1482 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",,158 bhp,253 Nm,7,6,SUV,https://www.carwale.com/kia-cars/carens-clavis/htx-plus-petrol-15l-turbo-automatic-dct-7-str/,2026-06-16 19:27:26
Kia,Carens Clavis,HTX Plus Petrol 1.5L Turbo Clutchless Manual (IMT) 6 STR,htx-plus-petrol-15l-turbo-clutchless-manual-imt-6-str,https://www.carwale.com/kia-cars/carens-clavis/htx-plus-petrol-15l-turbo-clutchless-manual-imt-6-str/,Rs. 22.20 Lakh,Petrol,Manual,"1482 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",,158 bhp,253 Nm,7,6,SUV,https://www.carwale.com/kia-cars/carens-clavis/htx-plus-petrol-15l-turbo-clutchless-manual-imt-6-str/,2026-06-16 19:27:30
Kia,Carens Clavis,HTX Plus Petrol 1.5L Turbo Clutchless Manual (IMT) 7 STR,htx-plus-petrol-15l-turbo-clutchless-manual-imt-7-str,https://www.carwale.com/kia-cars/carens-clavis/htx-plus-petrol-15l-turbo-clutchless-manual-imt-7-str/,Rs. 22.20 Lakh,Petrol,Manual,"1482 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",,158 bhp,253 Nm,7,6,SUV,https://www.carwale.com/kia-cars/carens-clavis/htx-plus-petrol-15l-turbo-clutchless-manual-imt-7-str/,2026-06-16 19:27:35
Kia,Carens Clavis,HTX Plus Petrol 1.5L Turbo Manual 6 STR,htx-plus-petrol-15l-turbo-manual-6-str,https://www.carwale.com/kia-cars/carens-clavis/htx-plus-petrol-15l-turbo-manual-6-str/,Rs. 22.20 Lakh,Petrol,Manual,"1482 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",,158 bhp,253 Nm,7,6,SUV,https://www.carwale.com/kia-cars/carens-clavis/htx-plus-petrol-15l-turbo-manual-6-str/,2026-06-16 19:27:39
Kia,Carens Clavis,HTX Plus Petrol 1.5L Turbo Manual 7 STR,htx-plus-petrol-15l-turbo-manual-7-str,https://www.carwale.com/kia-cars/carens-clavis/htx-plus-petrol-15l-turbo-manual-7-str/,Rs. 22.20 Lakh,Petrol,Manual,"1482 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",,158 bhp,253 Nm,7,6,SUV,https://www.carwale.com/kia-cars/carens-clavis/htx-plus-petrol-15l-turbo-manual-7-str/,2026-06-16 19:27:44
Kia,Carens Clavis,X-Line Petrol 1.5L Turbo Automatic (DCT) 6 STR,x-line-petrol-15l-turbo-automatic-dct-6-str,https://www.carwale.com/kia-cars/carens-clavis/x-line-petrol-15l-turbo-automatic-dct-6-str/,Rs. 25.63 Lakh,Petrol,Automatic,"1482 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",,158 bhp,253 Nm,7,6,SUV,https://www.carwale.com/kia-cars/carens-clavis/x-line-petrol-15l-turbo-automatic-dct-6-str/,2026-06-16 19:27:48
Kia,Carens Clavis,X-Line Petrol 1.5L Turbo Automatic (DCT) 7 STR,x-line-petrol-15l-turbo-automatic-dct-7-str,https://www.carwale.com/kia-cars/carens-clavis/x-line-petrol-15l-turbo-automatic-dct-7-str/,Rs. 25.63 Lakh,Petrol,Automatic,"1482 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",,158 bhp,253 Nm,7,6,SUV,https://www.carwale.com/kia-cars/carens-clavis/x-line-petrol-15l-turbo-automatic-dct-7-str/,2026-06-16 19:27:53
Kia,Syros,HTE (O) Diesel 1.5L Turbo Manual,hte-o-diesel-15l-turbo-manual,https://www.carwale.com/kia-cars/syros/hte-o-diesel-15l-turbo-manual/,Rs. 10.68 Lakh,Petrol,Manual,1493 cc,,118 bhp,172 Nm,5,6,SUV,https://www.carwale.com/kia-cars/syros/hte-o-diesel-15l-turbo-manual/,2026-06-16 19:27:57
Kia,Syros,HTE (O) Petrol 1.0L Turbo Manual,hte-o-petrol-10l-turbo-manual,https://www.carwale.com/kia-cars/syros/hte-o-petrol-10l-turbo-manual/,Rs. 10.68 Lakh,Petrol,Manual,1493 cc,,118 bhp,172 Nm,5,6,SUV,https://www.carwale.com/kia-cars/syros/hte-o-petrol-10l-turbo-manual/,2026-06-16 19:28:02
Kia,Syros,HTE Petrol 1.0L Turbo Manual,hte-petrol-10l-turbo-manual,https://www.carwale.com/kia-cars/syros/hte-petrol-10l-turbo-manual/,Rs. 9.76 Lakh,Petrol,Manual,1493 cc,,118 bhp,172 Nm,5,6,SUV,https://www.carwale.com/kia-cars/syros/hte-petrol-10l-turbo-manual/,2026-06-16 19:28:06
Kia,Syros,HTK EX Diesel 1.5L Turbo Manual,htk-ex-diesel-15l-turbo-manual,https://www.carwale.com/kia-cars/syros/htk-ex-diesel-15l-turbo-manual/,Rs. 11.36 Lakh,Petrol,Manual,1493 cc,,118 bhp,172 Nm,5,6,SUV,https://www.carwale.com/kia-cars/syros/htk-ex-diesel-15l-turbo-manual/,2026-06-16 19:28:11
Kia,Syros,HTK EX Petrol 1.0L Turbo Manual,htk-ex-petrol-10l-turbo-manual,https://www.carwale.com/kia-cars/syros/htk-ex-petrol-10l-turbo-manual/,Rs. 11.36 Lakh,Petrol,Manual,1493 cc,,118 bhp,172 Nm,5,6,SUV,https://www.carwale.com/kia-cars/syros/htk-ex-petrol-10l-turbo-manual/,2026-06-16 19:28:15
Kia,Syros,HTK Plus (O) Diesel 1.5L Turbo Automatic (TC),htk-plus-o-diesel-15l-turbo-automatic-tc,https://www.carwale.com/kia-cars/syros/htk-plus-o-diesel-15l-turbo-automatic-tc/,Rs. 14.12 Lakh,Petrol,Manual,1493 cc,,118 bhp,172 Nm,5,6,SUV,https://www.carwale.com/kia-cars/syros/htk-plus-o-diesel-15l-turbo-automatic-tc/,2026-06-16 19:28:19
Kia,Syros,HTK Plus (O) Diesel 1.5L Turbo Manual,htk-plus-o-diesel-15l-turbo-manual,https://www.carwale.com/kia-cars/syros/htk-plus-o-diesel-15l-turbo-manual/,Rs. 14.12 Lakh,Petrol,Manual,1493 cc,,118 bhp,172 Nm,5,6,SUV,https://www.carwale.com/kia-cars/syros/htk-plus-o-diesel-15l-turbo-manual/,2026-06-16 19:28:24
Kia,Syros,HTK Plus (O) Petrol 1.0L Turbo Automatic (DCT),htk-plus-o-petrol-10l-turbo-automatic-dct,https://www.carwale.com/kia-cars/syros/htk-plus-o-petrol-10l-turbo-automatic-dct/,Rs. 14.12 Lakh,Petrol,Manual,1493 cc,,118 bhp,172 Nm,5,6,SUV,https://www.carwale.com/kia-cars/syros/htk-plus-o-petrol-10l-turbo-automatic-dct/,2026-06-16 19:28:28
Kia,Syros,HTK Plus (O) Petrol 1.0L Turbo Manual,htk-plus-o-petrol-10l-turbo-manual,https://www.carwale.com/kia-cars/syros/htk-plus-o-petrol-10l-turbo-manual/,Rs. 14.12 Lakh,Petrol,Manual,1493 cc,,118 bhp,172 Nm,5,6,SUV,https://www.carwale.com/kia-cars/syros/htk-plus-o-petrol-10l-turbo-manual/,2026-06-16 19:28:32
Kia,Syros,HTK Plus Diesel 1.5L Turbo Automatic (TC),htk-plus-diesel-15l-turbo-automatic-tc,https://www.carwale.com/kia-cars/syros/htk-plus-diesel-15l-turbo-automatic-tc/,Rs. 12.72 Lakh,Petrol,Manual,1493 cc,,118 bhp,172 Nm,5,6,SUV,https://www.carwale.com/kia-cars/syros/htk-plus-diesel-15l-turbo-automatic-tc/,2026-06-16 19:28:37
Kia,Syros,HTK Plus Diesel 1.5L Turbo Manual,htk-plus-diesel-15l-turbo-manual,https://www.carwale.com/kia-cars/syros/htk-plus-diesel-15l-turbo-manual/,Rs. 12.72 Lakh,Petrol,Manual,1493 cc,,118 bhp,172 Nm,5,6,SUV,https://www.carwale.com/kia-cars/syros/htk-plus-diesel-15l-turbo-manual/,2026-06-16 19:28:41
Kia,Syros,HTK Plus Petrol 1.0L Turbo Automatic (DCT),htk-plus-petrol-10l-turbo-automatic-dct,https://www.carwale.com/kia-cars/syros/htk-plus-petrol-10l-turbo-automatic-dct/,Rs. 12.72 Lakh,Petrol,Manual,1493 cc,,118 bhp,172 Nm,5,6,SUV,https://www.carwale.com/kia-cars/syros/htk-plus-petrol-10l-turbo-automatic-dct/,2026-06-16 19:28:46
Kia,Syros,HTK Plus Petrol 1.0L Turbo Manual,htk-plus-petrol-10l-turbo-manual,https://www.carwale.com/kia-cars/syros/htk-plus-petrol-10l-turbo-manual/,Rs. 12.72 Lakh,Petrol,Manual,1493 cc,,118 bhp,172 Nm,5,6,SUV,https://www.carwale.com/kia-cars/syros/htk-plus-petrol-10l-turbo-manual/,2026-06-16 19:28:50
Kia,Syros,HTX (O) Diesel 1.5L Turbo Automatic (TC),htx-o-diesel-15l-turbo-automatic-tc,https://www.carwale.com/kia-cars/syros/htx-o-diesel-15l-turbo-automatic-tc/,Rs. 17.58 Lakh,Petrol,Automatic,1493 cc,,118 bhp,172 Nm,5,6,SUV,https://www.carwale.com/kia-cars/syros/htx-o-diesel-15l-turbo-automatic-tc/,2026-06-16 19:28:55
Kia,Syros,HTX (O) Petrol 1.0L Turbo Automatic (DCT),htx-o-petrol-10l-turbo-automatic-dct,https://www.carwale.com/kia-cars/syros/htx-o-petrol-10l-turbo-automatic-dct/,Rs. 17.58 Lakh,Petrol,Automatic,1493 cc,,118 bhp,172 Nm,5,6,SUV,https://www.carwale.com/kia-cars/syros/htx-o-petrol-10l-turbo-automatic-dct/,2026-06-16 19:28:59
Kia,Syros,HTX Diesel 1.5L Turbo Automatic (TC),htx-diesel-15l-turbo-automatic-tc,https://www.carwale.com/kia-cars/syros/htx-diesel-15l-turbo-automatic-tc/,Rs. 16.51 Lakh,Petrol,Automatic,1493 cc,,118 bhp,172 Nm,5,6,SUV,https://www.carwale.com/kia-cars/syros/htx-diesel-15l-turbo-automatic-tc/,2026-06-16 19:29:03
Kia,Syros,HTX Petrol 1.0L Turbo Automatic (DCT),htx-petrol-10l-turbo-automatic-dct,https://www.carwale.com/kia-cars/syros/htx-petrol-10l-turbo-automatic-dct/,Rs. 16.51 Lakh,Petrol,Automatic,1493 cc,,118 bhp,172 Nm,5,6,SUV,https://www.carwale.com/kia-cars/syros/htx-petrol-10l-turbo-automatic-dct/,2026-06-16 19:29:08
Kia,Carens Clavis Ev,GTX ER 51.4 kWh 6 STR,gtx-er-514-kwh-6-str,https://www.carwale.com/kia-cars/carens-clavis-ev/gtx-er-514-kwh-6-str/,Rs. 24.14 Lakh,Electric,Automatic,,,169 bhp,255 Nm,7,6,MUV,https://www.carwale.com/kia-cars/carens-clavis-ev/gtx-er-514-kwh-6-str/,2026-06-16 19:29:13
Kia,Carens Clavis Ev,GTX ER 51.4 kWh 7 STR,gtx-er-514-kwh-7-str,https://www.carwale.com/kia-cars/carens-clavis-ev/gtx-er-514-kwh-7-str/,Rs. 24.14 Lakh,Electric,Automatic,,,169 bhp,255 Nm,7,6,MUV,https://www.carwale.com/kia-cars/carens-clavis-ev/gtx-er-514-kwh-7-str/,2026-06-16 19:29:17
Kia,Carens Clavis Ev,GTX Plus ER 51.4 kWh 6 STR,gtx-plus-er-514-kwh-6-str,https://www.carwale.com/kia-cars/carens-clavis-ev/gtx-plus-er-514-kwh-6-str/,Rs. 26.19 Lakh,Electric,Automatic,,,169 bhp,255 Nm,7,6,MUV,https://www.carwale.com/kia-cars/carens-clavis-ev/gtx-plus-er-514-kwh-6-str/,2026-06-16 19:29:21
Kia,Carens Clavis Ev,GTX Plus ER 51.4 kWh 7 STR,gtx-plus-er-514-kwh-7-str,https://www.carwale.com/kia-cars/carens-clavis-ev/gtx-plus-er-514-kwh-7-str/,Rs. 26.19 Lakh,Electric,Automatic,,,169 bhp,255 Nm,7,6,MUV,https://www.carwale.com/kia-cars/carens-clavis-ev/gtx-plus-er-514-kwh-7-str/,2026-06-16 19:29:26
Kia,Carens Clavis Ev,HTK Plus 42.0 kWh 7 STR,htk-plus-420-kwh-7-str,https://www.carwale.com/kia-cars/carens-clavis-ev/htk-plus-420-kwh-7-str/,Rs. 18.98 Lakh,Electric,Automatic,,,133 bhp,255 Nm,7,6,MUV,https://www.carwale.com/kia-cars/carens-clavis-ev/htk-plus-420-kwh-7-str/,2026-06-16 19:29:31
Kia,Carens Clavis Ev,HTX 42.0 kWh 6 STR,htx-420-kwh-6-str,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-420-kwh-6-str/,Rs. 21.56 Lakh,Electric,Automatic,,,133 bhp,255 Nm,6,6,MUV,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-420-kwh-6-str/,2026-06-16 19:29:35
Kia,Carens Clavis Ev,HTX 42.0 kWh 7 STR,htx-420-kwh-7-str,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-420-kwh-7-str/,Rs. 21.56 Lakh,Electric,Automatic,,,133 bhp,255 Nm,6,6,MUV,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-420-kwh-7-str/,2026-06-16 19:29:40
Kia,Carens Clavis Ev,HTX E 42.0 kWh 6 STR,htx-e-420-kwh-6-str,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-e-420-kwh-6-str/,Rs. 21.03 Lakh,Electric,Automatic,,,133 bhp,255 Nm,6,6,MUV,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-e-420-kwh-6-str/,2026-06-16 19:29:44
Kia,Carens Clavis Ev,HTX E 42.0 kWh 7 STR,htx-e-420-kwh-7-str,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-e-420-kwh-7-str/,Rs. 21.03 Lakh,Electric,Automatic,,,133 bhp,255 Nm,6,6,MUV,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-e-420-kwh-7-str/,2026-06-16 19:29:49
Kia,Carens Clavis Ev,HTX E ER 51.4 kWh 6 STR,htx-e-er-514-kwh-6-str,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-e-er-514-kwh-6-str/,Rs. 23.11 Lakh,Electric,Automatic,,,169 bhp,255 Nm,6,6,MUV,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-e-er-514-kwh-6-str/,2026-06-16 19:29:53
Kia,Carens Clavis Ev,HTX E ER 51.4 kWh 7 STR,htx-e-er-514-kwh-7-str,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-e-er-514-kwh-7-str/,Rs. 23.11 Lakh,Electric,Automatic,,,169 bhp,255 Nm,6,6,MUV,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-e-er-514-kwh-7-str/,2026-06-16 19:29:58
Kia,Carens Clavis Ev,HTX ER 51.4 kWh 6 STR,htx-er-514-kwh-6-str,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-er-514-kwh-6-str/,Rs. 23.62 Lakh,Electric,Automatic,,,169 bhp,255 Nm,6,6,MUV,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-er-514-kwh-6-str/,2026-06-16 19:30:02
Kia,Carens Clavis Ev,HTX ER 51.4 kWh 7 STR,htx-er-514-kwh-7-str,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-er-514-kwh-7-str/,Rs. 23.62 Lakh,Electric,Automatic,,,169 bhp,255 Nm,6,6,MUV,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-er-514-kwh-7-str/,2026-06-16 19:30:07
Kia,Carens Clavis Ev,HTX Plus ER 51.4 kWh 6 STR,htx-plus-er-514-kwh-6-str,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-plus-er-514-kwh-6-str/,Rs. 25.69 Lakh,Electric,Automatic,,,169 bhp,255 Nm,6,6,MUV,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-plus-er-514-kwh-6-str/,2026-06-16 19:30:11
Kia,Carens Clavis Ev,HTX Plus ER 51.4 kWh 7 STR,htx-plus-er-514-kwh-7-str,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-plus-er-514-kwh-7-str/,Rs. 25.69 Lakh,Electric,Automatic,,,169 bhp,255 Nm,6,6,MUV,https://www.carwale.com/kia-cars/carens-clavis-ev/htx-plus-er-514-kwh-7-str/,2026-06-16 19:30:16
Kia,Carens Clavis Ev,X-Line ER 51.4 kWh 6 STR,x-line-er-514-kwh-6-str,https://www.carwale.com/kia-cars/carens-clavis-ev/x-line-er-514-kwh-6-str/,Rs. 26.19 Lakh,Electric,Automatic,,,169 bhp,255 Nm,6,6,MUV,https://www.carwale.com/kia-cars/carens-clavis-ev/x-line-er-514-kwh-6-str/,2026-06-16 19:30:21
Kia,Carens Clavis Ev,X-Line ER 51.4 kWh 7 STR,x-line-er-514-kwh-7-str,https://www.carwale.com/kia-cars/carens-clavis-ev/x-line-er-514-kwh-7-str/,Rs. 26.19 Lakh,Electric,Automatic,,,169 bhp,255 Nm,6,6,MUV,https://www.carwale.com/kia-cars/carens-clavis-ev/x-line-er-514-kwh-7-str/,2026-06-16 19:30:25
Kia,Carnival,Hybrid,hybrid,https://www.carwale.com/kia-cars/carnival/hybrid/,Rs. 56.00 Lakh,Diesel,Automatic,2151 cc,,190bhp,441Nm,7,8,MUV,https://www.carwale.com/kia-cars/carnival/hybrid/,2026-06-16 19:30:29
Kia,Carnival,Limousine Plus Diesel Turbo Automatic,limousine-plus-diesel-turbo-automatic,https://www.carwale.com/kia-cars/carnival/limousine-plus-diesel-turbo-automatic/,Rs. 75.03 Lakh,Diesel,Automatic,"2151 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",13.0 kmpl,190 bhp,441 Nm,7,8,MUV,https://www.carwale.com/kia-cars/carnival/limousine-plus-diesel-turbo-automatic/,2026-06-16 19:30:33
Kia,Ev6,GT Line 84.0 kWh,gt-line-840-kwh,https://www.carwale.com/kia-cars/ev6/gt-line-840-kwh/,Rs. 69.71 Lakh,Electric,Automatic,,,321 bhp,605 Nm,5,8,Sedan,https://www.carwale.com/kia-cars/ev6/gt-line-840-kwh/,2026-06-16 19:30:38
Kia,Ev9,GT-Line 99.8 kWh,gt-line-998-kwh,https://www.carwale.com/kia-cars/ev9/gt-line-998-kwh/,Rs. 1.37 Crore,Electric,Automatic,,,379bhp,700 Nm,6,10,SUV,https://www.carwale.com/kia-cars/ev9/gt-line-998-kwh/,2026-06-16 19:30:42
Kia,Syros Ev,Carens,carens,https://www.carwale.com/kia-cars/syros-ev/carens/,,Electric,Automatic,,,,,,,SUV,https://www.carwale.com/kia-cars/syros-ev/carens/,2026-06-16 19:31:11
Kia,Syros Ev,Carens Clavis,carens-clavis,https://www.carwale.com/kia-cars/syros-ev/carens-clavis/,,Electric,Automatic,,,,,,,SUV,https://www.carwale.com/kia-cars/syros-ev/carens-clavis/,2026-06-16 19:31:39
Kia,Syros Ev,Seltos,seltos,https://www.carwale.com/kia-cars/syros-ev/seltos/,,Electric,Automatic,,,,,,,SUV,https://www.carwale.com/kia-cars/syros-ev/seltos/,2026-06-16 19:32:07
Kia,Syros Ev,Sonet,sonet,https://www.carwale.com/kia-cars/syros-ev/sonet/,,Electric,Automatic,,,,,,,SUV,https://www.carwale.com/kia-cars/syros-ev/sonet/,2026-06-16 19:32:35
Kia,Syros Ev,Syros,syros,https://www.carwale.com/kia-cars/syros-ev/syros/,,Electric,Automatic,,,,,,,SUV,https://www.carwale.com/kia-cars/syros-ev/syros/,2026-06-16 19:33:03
Kia,Sorento Hybrid,1.6 2WD Hybrid (Electric + Petrol) Turbo Automatic,16-2wd-hybrid-electric-petrol-turbo-automatic,https://www.carwale.com/kia-cars/sorento-hybrid/16-2wd-hybrid-electric-petrol-turbo-automatic/,,Electric,,,,,,5,8,,https://www.carwale.com/kia-cars/sorento-hybrid/16-2wd-hybrid-electric-petrol-turbo-automatic/,2026-06-16 19:33:31
Kia,Sorento Hybrid,1.6 4WD Hybrid (Electric + Petrol) Turbo Automatic,16-4wd-hybrid-electric-petrol-turbo-automatic,https://www.carwale.com/kia-cars/sorento-hybrid/16-4wd-hybrid-electric-petrol-turbo-automatic/,,Electric,,,,,,5,8,,https://www.carwale.com/kia-cars/sorento-hybrid/16-4wd-hybrid-electric-petrol-turbo-automatic/,2026-06-16 19:33:59
Kia,Sorento Hybrid,Carens,carens,https://www.carwale.com/kia-cars/sorento-hybrid/carens/,,Electric,,,,,,5,8,,https://www.carwale.com/kia-cars/sorento-hybrid/carens/,2026-06-16 19:34:27
Kia,Sorento Hybrid,Carens Clavis,carens-clavis,https://www.carwale.com/kia-cars/sorento-hybrid/carens-clavis/,,Electric,,,,,,5,8,,https://www.carwale.com/kia-cars/sorento-hybrid/carens-clavis/,2026-06-16 19:34:56
Kia,Sorento Hybrid,Seltos,seltos,https://www.carwale.com/kia-cars/sorento-hybrid/seltos/,,Electric,,,,,,5,8,,https://www.carwale.com/kia-cars/sorento-hybrid/seltos/,2026-06-16 19:35:24
Kia,Sorento Hybrid,Sonet,sonet,https://www.carwale.com/kia-cars/sorento-hybrid/sonet/,,Electric,,,,,,5,8,,https://www.carwale.com/kia-cars/sorento-hybrid/sonet/,2026-06-16 19:35:52
Kia,Sorento Hybrid,Syros,syros,https://www.carwale.com/kia-cars/sorento-hybrid/syros/,,Electric,,,,,,5,8,,https://www.carwale.com/kia-cars/sorento-hybrid/syros/,2026-06-16 19:36:20
Kia,Ev5,Carens,carens,https://www.carwale.com/kia-cars/ev5/carens/,,Electric,Automatic,,,,,,,SUV,https://www.carwale.com/kia-cars/ev5/carens/,2026-06-16 19:36:48
Kia,Ev5,Carens Clavis,carens-clavis,https://www.carwale.com/kia-cars/ev5/carens-clavis/,,Electric,Automatic,,,,,,,SUV,https://www.carwale.com/kia-cars/ev5/carens-clavis/,2026-06-16 19:37:16
Kia,Ev5,Seltos,seltos,https://www.carwale.com/kia-cars/ev5/seltos/,,Electric,Automatic,,,,,,,SUV,https://www.carwale.com/kia-cars/ev5/seltos/,2026-06-16 19:37:44
Kia,Ev5,Sonet,sonet,https://www.carwale.com/kia-cars/ev5/sonet/,,Electric,Automatic,,,,,,,SUV,https://www.carwale.com/kia-cars/ev5/sonet/,2026-06-16 19:38:12
Kia,Ev5,Syros,syros,https://www.carwale.com/kia-cars/ev5/syros/,,Electric,Automatic,,,,,,,SUV,https://www.carwale.com/kia-cars/ev5/syros/,2026-06-16 19:38:39
Kia,New Sonet,Carens,carens,https://www.carwale.com/kia-cars/new-sonet/carens/,,Electric,,,,,,5,8,,https://www.carwale.com/kia-cars/new-sonet/carens/,2026-06-16 19:39:07
Kia,New Sonet,Carens Clavis,carens-clavis,https://www.carwale.com/kia-cars/new-sonet/carens-clavis/,,Electric,,,,,,5,8,,https://www.carwale.com/kia-cars/new-sonet/carens-clavis/,2026-06-16 19:39:35
Kia,New Sonet,Seltos,seltos,https://www.carwale.com/kia-cars/new-sonet/seltos/,,Electric,,,,,,5,8,,https://www.carwale.com/kia-cars/new-sonet/seltos/,2026-06-16 19:40:03
Kia,New Sonet,Sonet,sonet,https://www.carwale.com/kia-cars/new-sonet/sonet/,,Electric,,,,,,5,8,,https://www.carwale.com/kia-cars/new-sonet/sonet/,2026-06-16 19:40:31
Kia,New Sonet,Syros,syros,https://www.carwale.com/kia-cars/new-sonet/syros/,,Electric,,,,,,5,8,,https://www.carwale.com/kia-cars/new-sonet/syros/,2026-06-16 19:40:59
Kia,Ev3,Carens,carens,https://www.carwale.com/kia-cars/ev3/carens/,,Electric,Automatic,,,,,,,SUV,https://www.carwale.com/kia-cars/ev3/carens/,2026-06-16 19:41:27
Kia,Ev3,Carens Clavis,carens-clavis,https://www.carwale.com/kia-cars/ev3/carens-clavis/,,Electric,Automatic,,,,,,,SUV,https://www.carwale.com/kia-cars/ev3/carens-clavis/,2026-06-16 19:41:55
Kia,Ev3,Seltos,seltos,https://www.carwale.com/kia-cars/ev3/seltos/,,Electric,Automatic,,,,,,,SUV,https://www.carwale.com/kia-cars/ev3/seltos/,2026-06-16 19:42:24
Kia,Ev3,Sonet,sonet,https://www.carwale.com/kia-cars/ev3/sonet/,,Electric,Automatic,,,,,,,SUV,https://www.carwale.com/kia-cars/ev3/sonet/,2026-06-16 19:42:51
Kia,Ev3,Syros,syros,https://www.carwale.com/kia-cars/ev3/syros/,,Electric,Automatic,,,,,,,SUV,https://www.carwale.com/kia-cars/ev3/syros/,2026-06-16 19:43:19
Kia,Tasman,Carens,carens,https://www.carwale.com/kia-cars/tasman/carens/,,Electric,,,,,,5,8,,https://www.carwale.com/kia-cars/tasman/carens/,2026-06-16 19:43:47
Kia,Tasman,Carens Clavis,carens-clavis,https://www.carwale.com/kia-cars/tasman/carens-clavis/,,Electric,,,,,,5,8,,https://www.carwale.com/kia-cars/tasman/carens-clavis/,2026-06-16 19:44:15
Kia,Tasman,Seltos,seltos,https://www.carwale.com/kia-cars/tasman/seltos/,,Electric,,,,,,5,8,,https://www.carwale.com/kia-cars/tasman/seltos/,2026-06-16 19:44:43
Kia,Tasman,Sonet,sonet,https://www.carwale.com/kia-cars/tasman/sonet/,,Electric,,,,,,5,8,,https://www.carwale.com/kia-cars/tasman/sonet/,2026-06-16 19:45:11
Kia,Tasman,Syros,syros,https://www.carwale.com/kia-cars/tasman/syros/,,Electric,,,,,,5,8,,https://www.carwale.com/kia-cars/tasman/syros/,2026-06-16 19:45:39
Lamborghini,Revuelto,Standard,standard,https://www.carwale.com/lamborghini-cars/revuelto/standard/,Rs. 8.70 Crore,Electric,Automatic,"6498 cc, 12 Cylinders In V Shape, 6 Valves/Cylinder, DOHC",12.0 kmpl,814 bhp,725 Nm,2,6,SUV,https://www.carwale.com/lamborghini-cars/revuelto/standard/,2026-06-16 19:45:41
Lamborghini,Urus Se,4WD,4wd,https://www.carwale.com/lamborghini-cars/urus-se/4wd/,Rs. 4.47 Crore,Electric,Automatic,"3996 cc, 8 Cylinders In V Shape, 4 Valves/Cylinder, DOHC",7.0 kmpl,789 bhp,800 Nm,5,8,Coupe,https://www.carwale.com/lamborghini-cars/urus-se/4wd/,2026-06-16 19:45:44
Lamborghini,Temerario,V8,v8,https://www.carwale.com/lamborghini-cars/temerario/v8/,Rs. 5.87 Crore,Electric,Automatic,,,907 bhp,730 Nm,2,6,SUV,https://www.carwale.com/lamborghini-cars/temerario/v8/,2026-06-16 19:45:48
Lamborghini,Huracan Tecnica,V10,v10,https://www.carwale.com/lamborghini-cars/huracan-tecnica/v10/,Rs. 4.04 Crore,Petrol,Automatic,"5204 cc, 10 Cylinders In V Shape, 4 Valves/Cylinder, DOHC",,859 bhp,565 Nm,2,6,,https://www.carwale.com/lamborghini-cars/huracan-tecnica/v10/,2026-06-16 19:45:52
